"PSU","Island","BFISH","STRATA_2020","SAMPLE_DEPTH_M","SPECIES_CD","LENGTH_CM","CPUE","GEAR","YEAR"
323,"Big Island","BFISH_2020_F","S16",174.3456,"PRZO",34,1,"Fishing","2020"
323,"Big Island","BFISH_2020_F","S16",174.3456,"PRZO",37,1,"Fishing","2020"
323,"Big Island","BFISH_2020_F","S16",174.3456,"PRZO",21,1,"Fishing","2020"
323,"Big Island","BFISH_2020_F","S16",174.3456,"ETCO",0,0,"Fishing","2020"
323,"Big Island","BFISH_2020_F","S16",174.3456,"ETCA",56,1.62048290390536,"Fishing","2020"
323,"Big Island","BFISH_2020_F","S16",174.3456,"PRSI",0,0,"Fishing","2020"
323,"Big Island","BFISH_2020_F","S16",174.3456,"PRZO",28,1,"Fishing","2020"
422,"Big Island","BFISH_2020_F","S22",277.368,"ETCA",24,1.62048290390536,"Fishing","2020"
422,"Big Island","BFISH_2020_F","S22",277.368,"ETCA",31,3.24096580781073,"Fishing","2020"
422,"Big Island","BFISH_2020_F","S22",277.368,"ETCO",0,0,"Fishing","2020"
422,"Big Island","BFISH_2020_F","S22",277.368,"PRZO",0,0,"Fishing","2020"
422,"Big Island","BFISH_2020_F","S22",277.368,"ETCA",32,1.62048290390536,"Fishing","2020"
422,"Big Island","BFISH_2020_F","S22",277.368,"APRU",0,0,"Fishing","2020"
422,"Big Island","BFISH_2020_F","S22",277.368,"ETCA",29,1.62048290390536,"Fishing","2020"
422,"Big Island","BFISH_2020_F","S22",277.368,"ETCA",28,1.62048290390536,"Fishing","2020"
422,"Big Island","BFISH_2020_F","S22",277.368,"ETCA",34,1.62048290390536,"Fishing","2020"
422,"Big Island","BFISH_2020_F","S22",277.368,"PRFI",0,0,"Fishing","2020"
422,"Big Island","BFISH_2020_F","S22",277.368,"PRSI",0,0,"Fishing","2020"
422,"Big Island","BFISH_2020_F","S22",277.368,"HYQU",0,0,"Fishing","2020"
435,"Big Island","BFISH_2020_F","S22",271.5768,"HYQU",0,0,"Fishing","2020"
435,"Big Island","BFISH_2020_F","S22",271.5768,"PRZO",0,0,"Fishing","2020"
435,"Big Island","BFISH_2020_F","S22",271.5768,"APRU",0,0,"Fishing","2020"
435,"Big Island","BFISH_2020_F","S22",271.5768,"ETCA",34,1.62048290390536,"Fishing","2020"
435,"Big Island","BFISH_2020_F","S22",271.5768,"ETCO",0,0,"Fishing","2020"
435,"Big Island","BFISH_2020_F","S22",271.5768,"ETCA",23,1.62048290390536,"Fishing","2020"
435,"Big Island","BFISH_2020_F","S22",271.5768,"PRSI",0,0,"Fishing","2020"
435,"Big Island","BFISH_2020_F","S22",271.5768,"PRFI",0,0,"Fishing","2020"
435,"Big Island","BFISH_2020_F","S22",271.5768,"ETCA",44,1.62048290390536,"Fishing","2020"
538,"Big Island","BFISH_2020_F","S21",285.5976,"HYQU",0,0,"Fishing","2020"
538,"Big Island","BFISH_2020_F","S21",285.5976,"PRFI",0,0,"Fishing","2020"
538,"Big Island","BFISH_2020_F","S21",285.5976,"ETCA",0,0,"Fishing","2020"
538,"Big Island","BFISH_2020_F","S21",285.5976,"APRU",0,0,"Fishing","2020"
538,"Big Island","BFISH_2020_F","S21",285.5976,"PRZO",0,0,"Fishing","2020"
538,"Big Island","BFISH_2020_F","S21",285.5976,"PRSI",0,0,"Fishing","2020"
538,"Big Island","BFISH_2020_F","S21",285.5976,"ETCO",0,0,"Fishing","2020"
541,"Big Island","BFISH_2020_F","S16",212.1408,"PRSI",39,7.33137829912024,"Fishing","2020"
541,"Big Island","BFISH_2020_F","S16",212.1408,"ETCA",0,0,"Fishing","2020"
541,"Big Island","BFISH_2020_F","S16",212.1408,"HYQU",0,0,"Fishing","2020"
541,"Big Island","BFISH_2020_F","S16",212.1408,"PRFI",0,0,"Fishing","2020"
541,"Big Island","BFISH_2020_F","S16",212.1408,"PRZO",0,0,"Fishing","2020"
541,"Big Island","BFISH_2020_F","S16",212.1408,"PRSI",37,7.33137829912024,"Fishing","2020"
541,"Big Island","BFISH_2020_F","S16",212.1408,"APRU",0,0,"Fishing","2020"
541,"Big Island","BFISH_2020_F","S16",212.1408,"ETCO",0,0,"Fishing","2020"
541,"Big Island","BFISH_2020_F","S16",212.1408,"PRSI",36,7.33137829912024,"Fishing","2020"
541,"Big Island","BFISH_2020_F","S16",212.1408,"PRSI",34,7.33137829912024,"Fishing","2020"
541,"Big Island","BFISH_2020_F","S16",212.1408,"PRSI",33,7.33137829912024,"Fishing","2020"
575,"Big Island","BFISH_2020_F","S24",376.7328,"PRFI",0,0,"Fishing","2020"
575,"Big Island","BFISH_2020_F","S24",376.7328,"APRU",0,0,"Fishing","2020"
575,"Big Island","BFISH_2020_F","S24",376.7328,"ETCA",0,0,"Fishing","2020"
575,"Big Island","BFISH_2020_F","S24",376.7328,"ETCO",0,0,"Fishing","2020"
575,"Big Island","BFISH_2020_F","S24",376.7328,"HYQU",0,0,"Fishing","2020"
575,"Big Island","BFISH_2020_F","S24",376.7328,"PRSI",0,0,"Fishing","2020"
575,"Big Island","BFISH_2020_F","S24",376.7328,"PRZO",0,0,"Fishing","2020"
611,"Big Island","BFISH_2020_F","S16",214.1982,"ETCA",26,1.62048290390536,"Fishing","2020"
611,"Big Island","BFISH_2020_F","S16",214.1982,"ETCA",27,1.62048290390536,"Fishing","2020"
611,"Big Island","BFISH_2020_F","S16",214.1982,"ETCA",28,1.62048290390536,"Fishing","2020"
611,"Big Island","BFISH_2020_F","S16",214.1982,"ETCA",33,1.62048290390536,"Fishing","2020"
611,"Big Island","BFISH_2020_F","S16",214.1982,"APRU",0,0,"Fishing","2020"
611,"Big Island","BFISH_2020_F","S16",214.1982,"PRZO",35,1,"Fishing","2020"
611,"Big Island","BFISH_2020_F","S16",214.1982,"PRSI",36,7.33137829912024,"Fishing","2020"
611,"Big Island","BFISH_2020_F","S16",214.1982,"ETCO",0,0,"Fishing","2020"
611,"Big Island","BFISH_2020_F","S16",214.1982,"ETCA",29,1.62048290390536,"Fishing","2020"
611,"Big Island","BFISH_2020_F","S16",214.1982,"PRFI",0,0,"Fishing","2020"
611,"Big Island","BFISH_2020_F","S16",214.1982,"PRZO",37,1,"Fishing","2020"
611,"Big Island","BFISH_2020_F","S16",214.1982,"HYQU",0,0,"Fishing","2020"
611,"Big Island","BFISH_2020_F","S16",214.1982,"ETCA",36,3.24096580781073,"Fishing","2020"
628,"Big Island","BFISH_2020_F","S20",233.4768,"PRZO",0,0,"Fishing","2020"
628,"Big Island","BFISH_2020_F","S20",233.4768,"PRFI",0,0,"Fishing","2020"
628,"Big Island","BFISH_2020_F","S20",233.4768,"PRSI",34,7.33137829912024,"Fishing","2020"
628,"Big Island","BFISH_2020_F","S20",233.4768,"HYQU",65,1,"Fishing","2020"
628,"Big Island","BFISH_2020_F","S20",233.4768,"PRSI",33,14.6627565982405,"Fishing","2020"
628,"Big Island","BFISH_2020_F","S20",233.4768,"ETCA",0,0,"Fishing","2020"
628,"Big Island","BFISH_2020_F","S20",233.4768,"APRU",0,0,"Fishing","2020"
628,"Big Island","BFISH_2020_F","S20",233.4768,"ETCO",0,0,"Fishing","2020"
700,"Big Island","BFISH_2020_F","S22",239.5728,"HYQU",0,0,"Fishing","2020"
700,"Big Island","BFISH_2020_F","S22",239.5728,"PRSI",0,0,"Fishing","2020"
700,"Big Island","BFISH_2020_F","S22",239.5728,"ETCA",42,1.62048290390536,"Fishing","2020"
700,"Big Island","BFISH_2020_F","S22",239.5728,"PRFI",0,0,"Fishing","2020"
700,"Big Island","BFISH_2020_F","S22",239.5728,"APRU",0,0,"Fishing","2020"
700,"Big Island","BFISH_2020_F","S22",239.5728,"ETCO",0,0,"Fishing","2020"
700,"Big Island","BFISH_2020_F","S22",239.5728,"PRZO",0,0,"Fishing","2020"
1249,"Big Island","BFISH_2020_F","S10",150.4188,"PRSI",0,0,"Fishing","2020"
1249,"Big Island","BFISH_2020_F","S10",150.4188,"PRFI",42,2.89100896212778,"Fishing","2020"
1249,"Big Island","BFISH_2020_F","S10",150.4188,"PRFI",39,2.89100896212778,"Fishing","2020"
1249,"Big Island","BFISH_2020_F","S10",150.4188,"APRU",0,0,"Fishing","2020"
1249,"Big Island","BFISH_2020_F","S10",150.4188,"HYQU",0,0,"Fishing","2020"
1249,"Big Island","BFISH_2020_F","S10",150.4188,"PRFI",40,5.78201792425556,"Fishing","2020"
1249,"Big Island","BFISH_2020_F","S10",150.4188,"ETCO",0,0,"Fishing","2020"
1249,"Big Island","BFISH_2020_F","S10",150.4188,"PRZO",0,0,"Fishing","2020"
1249,"Big Island","BFISH_2020_F","S10",150.4188,"ETCA",0,0,"Fishing","2020"
1335,"Big Island","BFISH_2020_F","S10",169.164,"PRZO",0,0,"Fishing","2020"
1335,"Big Island","BFISH_2020_F","S10",169.164,"PRFI",43,2.89100896212778,"Fishing","2020"
1335,"Big Island","BFISH_2020_F","S10",169.164,"PRSI",33,7.33137829912024,"Fishing","2020"
1335,"Big Island","BFISH_2020_F","S10",169.164,"ETCO",0,0,"Fishing","2020"
1335,"Big Island","BFISH_2020_F","S10",169.164,"PRFI",39,2.89100896212778,"Fishing","2020"
1335,"Big Island","BFISH_2020_F","S10",169.164,"HYQU",0,0,"Fishing","2020"
1335,"Big Island","BFISH_2020_F","S10",169.164,"ETCA",0,0,"Fishing","2020"
1335,"Big Island","BFISH_2020_F","S10",169.164,"PRFI",35,2.89100896212778,"Fishing","2020"
1335,"Big Island","BFISH_2020_F","S10",169.164,"APRU",0,0,"Fishing","2020"
1335,"Big Island","BFISH_2020_F","S10",169.164,"PRFI",32,2.89100896212778,"Fishing","2020"
1387,"Big Island","BFISH_2020_F","S12",169.3926,"PRFI",35,2.89100896212778,"Fishing","2020"
1387,"Big Island","BFISH_2020_F","S12",169.3926,"PRFI",36,5.78201792425556,"Fishing","2020"
1387,"Big Island","BFISH_2020_F","S12",169.3926,"PRFI",37,2.89100896212778,"Fishing","2020"
1387,"Big Island","BFISH_2020_F","S12",169.3926,"HYQU",0,0,"Fishing","2020"
1387,"Big Island","BFISH_2020_F","S12",169.3926,"PRFI",40,2.89100896212778,"Fishing","2020"
1387,"Big Island","BFISH_2020_F","S12",169.3926,"PRFI",44,2.89100896212778,"Fishing","2020"
1387,"Big Island","BFISH_2020_F","S12",169.3926,"PRSI",0,0,"Fishing","2020"
1387,"Big Island","BFISH_2020_F","S12",169.3926,"PRFI",39,2.89100896212778,"Fishing","2020"
1387,"Big Island","BFISH_2020_F","S12",169.3926,"APRU",0,0,"Fishing","2020"
1387,"Big Island","BFISH_2020_F","S12",169.3926,"ETCA",0,0,"Fishing","2020"
1387,"Big Island","BFISH_2020_F","S12",169.3926,"PRZO",0,0,"Fishing","2020"
1387,"Big Island","BFISH_2020_F","S12",169.3926,"ETCO",0,0,"Fishing","2020"
1484,"Big Island","BFISH_2020_F","S22",270.0528,"PRZO",0,0,"Fishing","2020"
1484,"Big Island","BFISH_2020_F","S22",270.0528,"ETCA",35,1.62048290390536,"Fishing","2020"
1484,"Big Island","BFISH_2020_F","S22",270.0528,"ETCA",37,1.62048290390536,"Fishing","2020"
1484,"Big Island","BFISH_2020_F","S22",270.0528,"ETCA",38,1.62048290390536,"Fishing","2020"
1484,"Big Island","BFISH_2020_F","S22",270.0528,"APRU",0,0,"Fishing","2020"
1484,"Big Island","BFISH_2020_F","S22",270.0528,"ETCO",0,0,"Fishing","2020"
1484,"Big Island","BFISH_2020_F","S22",270.0528,"HYQU",0,0,"Fishing","2020"
1484,"Big Island","BFISH_2020_F","S22",270.0528,"PRFI",0,0,"Fishing","2020"
1484,"Big Island","BFISH_2020_F","S22",270.0528,"ETCA",60,1.62048290390536,"Fishing","2020"
1484,"Big Island","BFISH_2020_F","S22",270.0528,"PRSI",0,0,"Fishing","2020"
1496,"Big Island","BFISH_2020_F","S16",177.8508,"APRU",0,0,"Fishing","2020"
1496,"Big Island","BFISH_2020_F","S16",177.8508,"HYQU",0,0,"Fishing","2020"
1496,"Big Island","BFISH_2020_F","S16",177.8508,"ETCA",0,0,"Fishing","2020"
1496,"Big Island","BFISH_2020_F","S16",177.8508,"ETCO",0,0,"Fishing","2020"
1496,"Big Island","BFISH_2020_F","S16",177.8508,"PRFI",0,0,"Fishing","2020"
1496,"Big Island","BFISH_2020_F","S16",177.8508,"PRSI",32,7.33137829912024,"Fishing","2020"
1496,"Big Island","BFISH_2020_F","S16",177.8508,"PRZO",0,0,"Fishing","2020"
1510,"Big Island","BFISH_2020_F","S22",278.5872,"PRZO",0,0,"Fishing","2020"
1510,"Big Island","BFISH_2020_F","S22",278.5872,"PRSI",0,0,"Fishing","2020"
1510,"Big Island","BFISH_2020_F","S22",278.5872,"APRU",0,0,"Fishing","2020"
1510,"Big Island","BFISH_2020_F","S22",278.5872,"ETCA",34,1.62048290390536,"Fishing","2020"
1510,"Big Island","BFISH_2020_F","S22",278.5872,"PRFI",0,0,"Fishing","2020"
1510,"Big Island","BFISH_2020_F","S22",278.5872,"ETCO",0,0,"Fishing","2020"
1510,"Big Island","BFISH_2020_F","S22",278.5872,"HYQU",0,0,"Fishing","2020"
1704,"Big Island","BFISH_2020_F","S10",138.0744,"PRZO",33,1,"Fishing","2020"
1704,"Big Island","BFISH_2020_F","S10",138.0744,"ETCO",0,0,"Fishing","2020"
1704,"Big Island","BFISH_2020_F","S10",138.0744,"PRFI",0,0,"Fishing","2020"
1704,"Big Island","BFISH_2020_F","S10",138.0744,"HYQU",0,0,"Fishing","2020"
1704,"Big Island","BFISH_2020_F","S10",138.0744,"PRSI",0,0,"Fishing","2020"
1704,"Big Island","BFISH_2020_F","S10",138.0744,"ETCA",36,1.62048290390536,"Fishing","2020"
1704,"Big Island","BFISH_2020_F","S10",138.0744,"APRU",0,0,"Fishing","2020"
1765,"Big Island","BFISH_2020_F","S15",210.9216,"HYQU",0,0,"Fishing","2020"
1765,"Big Island","BFISH_2020_F","S15",210.9216,"ETCA",33,1.62048290390536,"Fishing","2020"
1765,"Big Island","BFISH_2020_F","S15",210.9216,"ETCO",0,0,"Fishing","2020"
1765,"Big Island","BFISH_2020_F","S15",210.9216,"PRZO",31,1,"Fishing","2020"
1765,"Big Island","BFISH_2020_F","S15",210.9216,"APRU",0,0,"Fishing","2020"
1765,"Big Island","BFISH_2020_F","S15",210.9216,"ETCA",25,1.62048290390536,"Fishing","2020"
1765,"Big Island","BFISH_2020_F","S15",210.9216,"PRSI",0,0,"Fishing","2020"
1765,"Big Island","BFISH_2020_F","S15",210.9216,"PRFI",0,0,"Fishing","2020"
1765,"Big Island","BFISH_2020_F","S15",210.9216,"ETCA",31,1.62048290390536,"Fishing","2020"
1765,"Big Island","BFISH_2020_F","S15",210.9216,"ETCA",30,1.62048290390536,"Fishing","2020"
1765,"Big Island","BFISH_2020_F","S15",210.9216,"ETCA",24,1.62048290390536,"Fishing","2020"
1905,"Big Island","BFISH_2020_F","S12",155.448,"ETCA",32,1.62048290390536,"Fishing","2020"
1905,"Big Island","BFISH_2020_F","S12",155.448,"APRU",0,0,"Fishing","2020"
1905,"Big Island","BFISH_2020_F","S12",155.448,"PRZO",0,0,"Fishing","2020"
1905,"Big Island","BFISH_2020_F","S12",155.448,"HYQU",0,0,"Fishing","2020"
1905,"Big Island","BFISH_2020_F","S12",155.448,"PRFI",0,0,"Fishing","2020"
1905,"Big Island","BFISH_2020_F","S12",155.448,"PRSI",0,0,"Fishing","2020"
1905,"Big Island","BFISH_2020_F","S12",155.448,"ETCO",0,0,"Fishing","2020"
1947,"Big Island","BFISH_2020_F","S16",171.6786,"PRZO",0,0,"Fishing","2020"
1947,"Big Island","BFISH_2020_F","S16",171.6786,"PRSI",0,0,"Fishing","2020"
1947,"Big Island","BFISH_2020_F","S16",171.6786,"ETCA",0,0,"Fishing","2020"
1947,"Big Island","BFISH_2020_F","S16",171.6786,"HYQU",0,0,"Fishing","2020"
1947,"Big Island","BFISH_2020_F","S16",171.6786,"PRFI",38,2.89100896212778,"Fishing","2020"
1947,"Big Island","BFISH_2020_F","S16",171.6786,"PRFI",40,2.89100896212778,"Fishing","2020"
1947,"Big Island","BFISH_2020_F","S16",171.6786,"ETCO",0,0,"Fishing","2020"
1947,"Big Island","BFISH_2020_F","S16",171.6786,"APRU",0,0,"Fishing","2020"
2055,"Big Island","BFISH_2020_F","S24",366.3696,"PRFI",0,0,"Fishing","2020"
2055,"Big Island","BFISH_2020_F","S24",366.3696,"HYQU",0,0,"Fishing","2020"
2055,"Big Island","BFISH_2020_F","S24",366.3696,"ETCO",0,0,"Fishing","2020"
2055,"Big Island","BFISH_2020_F","S24",366.3696,"PRSI",0,0,"Fishing","2020"
2055,"Big Island","BFISH_2020_F","S24",366.3696,"PRZO",0,0,"Fishing","2020"
2055,"Big Island","BFISH_2020_F","S24",366.3696,"ETCA",0,0,"Fishing","2020"
2055,"Big Island","BFISH_2020_F","S24",366.3696,"APRU",0,0,"Fishing","2020"
2165,"Big Island","BFISH_2020_F","S16",188.3664,"PRFI",35,2.89100896212778,"Fishing","2020"
2165,"Big Island","BFISH_2020_F","S16",188.3664,"APRU",0,0,"Fishing","2020"
2165,"Big Island","BFISH_2020_F","S16",188.3664,"HYQU",0,0,"Fishing","2020"
2165,"Big Island","BFISH_2020_F","S16",188.3664,"ETCO",0,0,"Fishing","2020"
2165,"Big Island","BFISH_2020_F","S16",188.3664,"PRZO",0,0,"Fishing","2020"
2165,"Big Island","BFISH_2020_F","S16",188.3664,"ETCA",31,1.62048290390536,"Fishing","2020"
2165,"Big Island","BFISH_2020_F","S16",188.3664,"PRSI",0,0,"Fishing","2020"
2183,"Big Island","BFISH_2020_F","S22",301.752,"HYQU",0,0,"Fishing","2020"
2183,"Big Island","BFISH_2020_F","S22",301.752,"ETCA",0,0,"Fishing","2020"
2183,"Big Island","BFISH_2020_F","S22",301.752,"ETCO",0,0,"Fishing","2020"
2183,"Big Island","BFISH_2020_F","S22",301.752,"APRU",0,0,"Fishing","2020"
2183,"Big Island","BFISH_2020_F","S22",301.752,"PRFI",0,0,"Fishing","2020"
2183,"Big Island","BFISH_2020_F","S22",301.752,"PRZO",0,0,"Fishing","2020"
2183,"Big Island","BFISH_2020_F","S22",301.752,"PRSI",0,0,"Fishing","2020"
2265,"Big Island","BFISH_2020_F","S21",251.7648,"APRU",0,0,"Fishing","2020"
2265,"Big Island","BFISH_2020_F","S21",251.7648,"HYQU",0,0,"Fishing","2020"
2265,"Big Island","BFISH_2020_F","S21",251.7648,"PRZO",0,0,"Fishing","2020"
2265,"Big Island","BFISH_2020_F","S21",251.7648,"PRSI",0,0,"Fishing","2020"
2265,"Big Island","BFISH_2020_F","S21",251.7648,"ETCA",0,0,"Fishing","2020"
2265,"Big Island","BFISH_2020_F","S21",251.7648,"ETCO",0,0,"Fishing","2020"
2265,"Big Island","BFISH_2020_F","S21",251.7648,"PRFI",0,0,"Fishing","2020"
2416,"Big Island","BFISH_2020_F","S11",122.0724,"ETCO",0,0,"Fishing","2020"
2416,"Big Island","BFISH_2020_F","S11",122.0724,"HYQU",0,0,"Fishing","2020"
2416,"Big Island","BFISH_2020_F","S11",122.0724,"PRZO",0,0,"Fishing","2020"
2416,"Big Island","BFISH_2020_F","S11",122.0724,"ETCA",0,0,"Fishing","2020"
2416,"Big Island","BFISH_2020_F","S11",122.0724,"APRU",0,0,"Fishing","2020"
2416,"Big Island","BFISH_2020_F","S11",122.0724,"PRSI",0,0,"Fishing","2020"
2416,"Big Island","BFISH_2020_F","S11",122.0724,"PRFI",0,0,"Fishing","2020"
2420,"Big Island","BFISH_2020_F","S22",274.6248,"PRFI",0,0,"Fishing","2020"
2420,"Big Island","BFISH_2020_F","S22",274.6248,"ETCA",29,1.62048290390536,"Fishing","2020"
2420,"Big Island","BFISH_2020_F","S22",274.6248,"PRSI",0,0,"Fishing","2020"
2420,"Big Island","BFISH_2020_F","S22",274.6248,"HYQU",0,0,"Fishing","2020"
2420,"Big Island","BFISH_2020_F","S22",274.6248,"ETCA",22,1.62048290390536,"Fishing","2020"
2420,"Big Island","BFISH_2020_F","S22",274.6248,"PRZO",0,0,"Fishing","2020"
2420,"Big Island","BFISH_2020_F","S22",274.6248,"APRU",0,0,"Fishing","2020"
2420,"Big Island","BFISH_2020_F","S22",274.6248,"ETCO",0,0,"Fishing","2020"
2524,"Big Island","BFISH_2020_F","S04",77.1144,"HYQU",0,0,"Fishing","2020"
2524,"Big Island","BFISH_2020_F","S04",77.1144,"ETCO",0,0,"Fishing","2020"
2524,"Big Island","BFISH_2020_F","S04",77.1144,"PRZO",0,0,"Fishing","2020"
2524,"Big Island","BFISH_2020_F","S04",77.1144,"PRSI",0,0,"Fishing","2020"
2524,"Big Island","BFISH_2020_F","S04",77.1144,"ETCA",0,0,"Fishing","2020"
2524,"Big Island","BFISH_2020_F","S04",77.1144,"PRFI",0,0,"Fishing","2020"
2524,"Big Island","BFISH_2020_F","S04",77.1144,"APRU",0,0,"Fishing","2020"
2559,"Big Island","BFISH_2020_F","S24",336.042,"PRSI",0,0,"Fishing","2020"
2559,"Big Island","BFISH_2020_F","S24",336.042,"PRZO",0,0,"Fishing","2020"
2559,"Big Island","BFISH_2020_F","S24",336.042,"PRFI",0,0,"Fishing","2020"
2559,"Big Island","BFISH_2020_F","S24",336.042,"ETCA",0,0,"Fishing","2020"
2559,"Big Island","BFISH_2020_F","S24",336.042,"HYQU",0,0,"Fishing","2020"
2559,"Big Island","BFISH_2020_F","S24",336.042,"APRU",0,0,"Fishing","2020"
2559,"Big Island","BFISH_2020_F","S24",336.042,"ETCO",0,0,"Fishing","2020"
2673,"Big Island","BFISH_2020_F","S03",100.1268,"APRU",0,0,"Fishing","2020"
2673,"Big Island","BFISH_2020_F","S03",100.1268,"PRSI",0,0,"Fishing","2020"
2673,"Big Island","BFISH_2020_F","S03",100.1268,"ETCA",0,0,"Fishing","2020"
2673,"Big Island","BFISH_2020_F","S03",100.1268,"PRFI",0,0,"Fishing","2020"
2673,"Big Island","BFISH_2020_F","S03",100.1268,"PRZO",0,0,"Fishing","2020"
2673,"Big Island","BFISH_2020_F","S03",100.1268,"HYQU",0,0,"Fishing","2020"
2673,"Big Island","BFISH_2020_F","S03",100.1268,"ETCO",0,0,"Fishing","2020"
2743,"Big Island","BFISH_2020_F","S05",148.86432,"PRSI",0,0,"Fishing","2020"
2743,"Big Island","BFISH_2020_F","S05",148.86432,"PRFI",0,0,"Fishing","2020"
2743,"Big Island","BFISH_2020_F","S05",148.86432,"PRZO",33,1,"Fishing","2020"
2743,"Big Island","BFISH_2020_F","S05",148.86432,"HYQU",0,0,"Fishing","2020"
