"PSU","Island","BFISH","STRATA_2020","SAMPLE_DEPTH_M","SPECIES_CD","LENGTH_CM","CPUE","GEAR","YEAR"
1075,"Big Island","BFISH_2017_F","S16",216,"HYQU",0,0,"Fishing","2017"
1075,"Big Island","BFISH_2017_F","S16",216,"PRSI",32,7.33137829912024,"Fishing","2017"
1075,"Big Island","BFISH_2017_F","S16",216,"PRZO",0,0,"Fishing","2017"
1075,"Big Island","BFISH_2017_F","S16",216,"ETCO",0,0,"Fishing","2017"
1107,"Big Island","BFISH_2017_F","S20",279,"PRFI",0,0,"Fishing","2017"
1107,"Big Island","BFISH_2017_F","S20",279,"PRSI",33,7.33137829912024,"Fishing","2017"
1107,"Big Island","BFISH_2017_F","S20",279,"HYQU",0,0,"Fishing","2017"
1107,"Big Island","BFISH_2017_F","S20",279,"ETCO",0,0,"Fishing","2017"
1107,"Big Island","BFISH_2017_F","S20",279,"APRU",0,0,"Fishing","2017"
1107,"Big Island","BFISH_2017_F","S20",279,"ETCA",35,1.62048290390536,"Fishing","2017"
1107,"Big Island","BFISH_2017_F","S20",279,"ETCA",46,1.62048290390536,"Fishing","2017"
1107,"Big Island","BFISH_2017_F","S20",279,"PRZO",0,0,"Fishing","2017"
1125,"Big Island","BFISH_2017_F","S04",109,"PRFI",39,2.89100896212778,"Fishing","2017"
1125,"Big Island","BFISH_2017_F","S04",109,"ETCO",0,0,"Fishing","2017"
1125,"Big Island","BFISH_2017_F","S04",109,"PRZO",0,0,"Fishing","2017"
1125,"Big Island","BFISH_2017_F","S04",109,"ETCA",0,0,"Fishing","2017"
1125,"Big Island","BFISH_2017_F","S04",109,"PRFI",38,2.89100896212778,"Fishing","2017"
1125,"Big Island","BFISH_2017_F","S04",109,"HYQU",0,0,"Fishing","2017"
1125,"Big Island","BFISH_2017_F","S04",109,"APRU",0,0,"Fishing","2017"
1125,"Big Island","BFISH_2017_F","S04",109,"PRFI",37,2.89100896212778,"Fishing","2017"
1125,"Big Island","BFISH_2017_F","S04",109,"PRSI",0,0,"Fishing","2017"
1162,"Big Island","BFISH_2017_F","S20",226,"PRSI",33,7.33137829912024,"Fishing","2017"
1162,"Big Island","BFISH_2017_F","S20",226,"PRFI",0,0,"Fishing","2017"
1162,"Big Island","BFISH_2017_F","S20",226,"ETCA",32,1.62048290390536,"Fishing","2017"
1162,"Big Island","BFISH_2017_F","S20",226,"ETCO",0,0,"Fishing","2017"
1162,"Big Island","BFISH_2017_F","S20",226,"ETCA",47,1.62048290390536,"Fishing","2017"
1162,"Big Island","BFISH_2017_F","S20",226,"APRU",0,0,"Fishing","2017"
1162,"Big Island","BFISH_2017_F","S20",226,"HYQU",0,0,"Fishing","2017"
1162,"Big Island","BFISH_2017_F","S20",226,"ETCA",26,1.62048290390536,"Fishing","2017"
1162,"Big Island","BFISH_2017_F","S20",226,"ETCA",45,1.62048290390536,"Fishing","2017"
1162,"Big Island","BFISH_2017_F","S20",226,"PRZO",0,0,"Fishing","2017"
1168,"Big Island","BFISH_2017_F","S11",139,"ETCA",0,0,"Fishing","2017"
1168,"Big Island","BFISH_2017_F","S11",139,"ETCO",0,0,"Fishing","2017"
1168,"Big Island","BFISH_2017_F","S11",139,"APRU",0,0,"Fishing","2017"
1168,"Big Island","BFISH_2017_F","S11",139,"PRZO",0,0,"Fishing","2017"
1168,"Big Island","BFISH_2017_F","S11",139,"PRFI",0,0,"Fishing","2017"
1168,"Big Island","BFISH_2017_F","S11",139,"PRSI",35,7.33137829912024,"Fishing","2017"
1168,"Big Island","BFISH_2017_F","S11",139,"HYQU",0,0,"Fishing","2017"
1255,"Big Island","BFISH_2017_F","S16",174,"ETCA",0,0,"Fishing","2017"
1255,"Big Island","BFISH_2017_F","S16",174,"PRFI",0,0,"Fishing","2017"
1255,"Big Island","BFISH_2017_F","S16",174,"APRU",0,0,"Fishing","2017"
1255,"Big Island","BFISH_2017_F","S16",174,"PRZO",35,1,"Fishing","2017"
1255,"Big Island","BFISH_2017_F","S16",174,"PRSI",0,0,"Fishing","2017"
1255,"Big Island","BFISH_2017_F","S16",174,"HYQU",0,0,"Fishing","2017"
1255,"Big Island","BFISH_2017_F","S16",174,"ETCO",0,0,"Fishing","2017"
1255,"Big Island","BFISH_2017_F","S16",174,"PRZO",30,1,"Fishing","2017"
1255,"Big Island","BFISH_2017_F","S16",174,"PRZO",20,1,"Fishing","2017"
1377,"Big Island","BFISH_2017_F","S22",229,"PRZO",0,0,"Fishing","2017"
1377,"Big Island","BFISH_2017_F","S22",229,"ETCA",32,1.62048290390536,"Fishing","2017"
1377,"Big Island","BFISH_2017_F","S22",229,"ETCA",33,1.62048290390536,"Fishing","2017"
1377,"Big Island","BFISH_2017_F","S22",229,"APRU",0,0,"Fishing","2017"
1377,"Big Island","BFISH_2017_F","S22",229,"ETCA",29,1.62048290390536,"Fishing","2017"
1377,"Big Island","BFISH_2017_F","S22",229,"HYQU",0,0,"Fishing","2017"
1377,"Big Island","BFISH_2017_F","S22",229,"PRFI",0,0,"Fishing","2017"
1377,"Big Island","BFISH_2017_F","S22",229,"ETCA",38,3.24096580781073,"Fishing","2017"
1377,"Big Island","BFISH_2017_F","S22",229,"ETCO",0,0,"Fishing","2017"
1377,"Big Island","BFISH_2017_F","S22",229,"PRSI",36,7.33137829912024,"Fishing","2017"
1377,"Big Island","BFISH_2017_F","S22",229,"PRSI",37,7.33137829912024,"Fishing","2017"
1554,"Big Island","BFISH_2017_F","S24",348,"APRU",0,0,"Fishing","2017"
1554,"Big Island","BFISH_2017_F","S24",348,"ETCA",0,0,"Fishing","2017"
1554,"Big Island","BFISH_2017_F","S24",348,"PRFI",0,0,"Fishing","2017"
1554,"Big Island","BFISH_2017_F","S24",348,"PRSI",0,0,"Fishing","2017"
1554,"Big Island","BFISH_2017_F","S24",348,"ETCO",0,0,"Fishing","2017"
1554,"Big Island","BFISH_2017_F","S24",348,"HYQU",0,0,"Fishing","2017"
1554,"Big Island","BFISH_2017_F","S24",348,"PRZO",0,0,"Fishing","2017"
1578,"Big Island","BFISH_2017_F","S22",316,"APRU",0,0,"Fishing","2017"
1578,"Big Island","BFISH_2017_F","S22",316,"PRSI",0,0,"Fishing","2017"
1578,"Big Island","BFISH_2017_F","S22",316,"ETCO",0,0,"Fishing","2017"
1578,"Big Island","BFISH_2017_F","S22",316,"ETCA",37,1.62048290390536,"Fishing","2017"
1578,"Big Island","BFISH_2017_F","S22",316,"PRZO",0,0,"Fishing","2017"
1578,"Big Island","BFISH_2017_F","S22",316,"PRFI",0,0,"Fishing","2017"
1578,"Big Island","BFISH_2017_F","S22",316,"ETCA",38,1.62048290390536,"Fishing","2017"
1578,"Big Island","BFISH_2017_F","S22",316,"ETCA",49,1.62048290390536,"Fishing","2017"
1578,"Big Island","BFISH_2017_F","S22",316,"HYQU",0,0,"Fishing","2017"
1616,"Big Island","BFISH_2017_F","S16",205,"PRZO",0,0,"Fishing","2017"
1616,"Big Island","BFISH_2017_F","S16",205,"ETCA",0,0,"Fishing","2017"
1616,"Big Island","BFISH_2017_F","S16",205,"PRFI",0,0,"Fishing","2017"
1616,"Big Island","BFISH_2017_F","S16",205,"PRSI",0,0,"Fishing","2017"
1616,"Big Island","BFISH_2017_F","S16",205,"ETCO",0,0,"Fishing","2017"
1616,"Big Island","BFISH_2017_F","S16",205,"HYQU",0,0,"Fishing","2017"
1616,"Big Island","BFISH_2017_F","S16",205,"APRU",0,0,"Fishing","2017"
1834,"Big Island","BFISH_2017_F","S22",305,"PRFI",0,0,"Fishing","2017"
1834,"Big Island","BFISH_2017_F","S22",305,"HYQU",0,0,"Fishing","2017"
1834,"Big Island","BFISH_2017_F","S22",305,"PRZO",0,0,"Fishing","2017"
1834,"Big Island","BFISH_2017_F","S22",305,"PRSI",0,0,"Fishing","2017"
1834,"Big Island","BFISH_2017_F","S22",305,"ETCA",0,0,"Fishing","2017"
1834,"Big Island","BFISH_2017_F","S22",305,"ETCO",0,0,"Fishing","2017"
1834,"Big Island","BFISH_2017_F","S22",305,"APRU",0,0,"Fishing","2017"
1891,"Big Island","BFISH_2017_F","S22",259,"ETCA",0,0,"Fishing","2017"
1891,"Big Island","BFISH_2017_F","S22",259,"PRFI",0,0,"Fishing","2017"
1891,"Big Island","BFISH_2017_F","S22",259,"ETCO",0,0,"Fishing","2017"
1891,"Big Island","BFISH_2017_F","S22",259,"HYQU",0,0,"Fishing","2017"
1891,"Big Island","BFISH_2017_F","S22",259,"APRU",0,0,"Fishing","2017"
1891,"Big Island","BFISH_2017_F","S22",259,"PRSI",0,0,"Fishing","2017"
1891,"Big Island","BFISH_2017_F","S22",259,"PRZO",0,0,"Fishing","2017"
1921,"Big Island","BFISH_2017_F","S10",134,"PRFI",0,0,"Fishing","2017"
1921,"Big Island","BFISH_2017_F","S10",134,"ETCA",0,0,"Fishing","2017"
1921,"Big Island","BFISH_2017_F","S10",134,"ETCO",0,0,"Fishing","2017"
1921,"Big Island","BFISH_2017_F","S10",134,"APRU",0,0,"Fishing","2017"
1921,"Big Island","BFISH_2017_F","S10",134,"PRZO",0,0,"Fishing","2017"
1921,"Big Island","BFISH_2017_F","S10",134,"PRSI",0,0,"Fishing","2017"
1921,"Big Island","BFISH_2017_F","S10",134,"HYQU",0,0,"Fishing","2017"
2039,"Big Island","BFISH_2017_F","S24",373,"PRZO",0,0,"Fishing","2017"
2039,"Big Island","BFISH_2017_F","S24",373,"ETCO",0,0,"Fishing","2017"
2039,"Big Island","BFISH_2017_F","S24",373,"ETCA",0,0,"Fishing","2017"
2039,"Big Island","BFISH_2017_F","S24",373,"PRFI",0,0,"Fishing","2017"
2039,"Big Island","BFISH_2017_F","S24",373,"APRU",0,0,"Fishing","2017"
2039,"Big Island","BFISH_2017_F","S24",373,"PRSI",0,0,"Fishing","2017"
2039,"Big Island","BFISH_2017_F","S24",373,"HYQU",0,0,"Fishing","2017"
2072,"Big Island","BFISH_2017_F","S04",83,"PRSI",0,0,"Fishing","2017"
2072,"Big Island","BFISH_2017_F","S04",83,"PRFI",0,0,"Fishing","2017"
2072,"Big Island","BFISH_2017_F","S04",83,"PRZO",0,0,"Fishing","2017"
2072,"Big Island","BFISH_2017_F","S04",83,"ETCO",0,0,"Fishing","2017"
2072,"Big Island","BFISH_2017_F","S04",83,"APRU",0,0,"Fishing","2017"
2072,"Big Island","BFISH_2017_F","S04",83,"HYQU",0,0,"Fishing","2017"
2072,"Big Island","BFISH_2017_F","S04",83,"ETCA",0,0,"Fishing","2017"
2095,"Big Island","BFISH_2017_F","S22",229,"PRSI",35,7.33137829912024,"Fishing","2017"
2095,"Big Island","BFISH_2017_F","S22",229,"HYQU",0,0,"Fishing","2017"
2095,"Big Island","BFISH_2017_F","S22",229,"APRU",0,0,"Fishing","2017"
2095,"Big Island","BFISH_2017_F","S22",229,"PRSI",34,7.33137829912024,"Fishing","2017"
2095,"Big Island","BFISH_2017_F","S22",229,"ETCA",0,0,"Fishing","2017"
2095,"Big Island","BFISH_2017_F","S22",229,"ETCO",0,0,"Fishing","2017"
2095,"Big Island","BFISH_2017_F","S22",229,"PRSI",33,7.33137829912024,"Fishing","2017"
2095,"Big Island","BFISH_2017_F","S22",229,"PRZO",0,0,"Fishing","2017"
2095,"Big Island","BFISH_2017_F","S22",229,"PRFI",0,0,"Fishing","2017"
2114,"Big Island","BFISH_2017_F","S04",104,"PRZO",0,0,"Fishing","2017"
2114,"Big Island","BFISH_2017_F","S04",104,"APRU",0,0,"Fishing","2017"
2114,"Big Island","BFISH_2017_F","S04",104,"HYQU",0,0,"Fishing","2017"
2114,"Big Island","BFISH_2017_F","S04",104,"ETCA",0,0,"Fishing","2017"
2114,"Big Island","BFISH_2017_F","S04",104,"PRFI",0,0,"Fishing","2017"
2114,"Big Island","BFISH_2017_F","S04",104,"PRSI",0,0,"Fishing","2017"
2114,"Big Island","BFISH_2017_F","S04",104,"ETCO",0,0,"Fishing","2017"
2142,"Big Island","BFISH_2017_F","S01",93,"PRZO",0,0,"Fishing","2017"
2142,"Big Island","BFISH_2017_F","S01",93,"HYQU",0,0,"Fishing","2017"
2142,"Big Island","BFISH_2017_F","S01",93,"PRFI",0,0,"Fishing","2017"
2142,"Big Island","BFISH_2017_F","S01",93,"PRSI",0,0,"Fishing","2017"
2142,"Big Island","BFISH_2017_F","S01",93,"APRU",0,0,"Fishing","2017"
2142,"Big Island","BFISH_2017_F","S01",93,"ETCO",0,0,"Fishing","2017"
2142,"Big Island","BFISH_2017_F","S01",93,"ETCA",0,0,"Fishing","2017"
2345,"Big Island","BFISH_2017_F","S22",269,"APRU",0,0,"Fishing","2017"
2345,"Big Island","BFISH_2017_F","S22",269,"HYQU",0,0,"Fishing","2017"
2345,"Big Island","BFISH_2017_F","S22",269,"PRFI",0,0,"Fishing","2017"
2345,"Big Island","BFISH_2017_F","S22",269,"ETCO",0,0,"Fishing","2017"
2345,"Big Island","BFISH_2017_F","S22",269,"PRZO",0,0,"Fishing","2017"
2345,"Big Island","BFISH_2017_F","S22",269,"PRSI",0,0,"Fishing","2017"
2345,"Big Island","BFISH_2017_F","S22",269,"ETCA",0,0,"Fishing","2017"
2610,"Big Island","BFISH_2017_F","S14",170,"ETCA",0,0,"Fishing","2017"
2610,"Big Island","BFISH_2017_F","S14",170,"HYQU",0,0,"Fishing","2017"
2610,"Big Island","BFISH_2017_F","S14",170,"APRU",0,0,"Fishing","2017"
2610,"Big Island","BFISH_2017_F","S14",170,"PRFI",0,0,"Fishing","2017"
2610,"Big Island","BFISH_2017_F","S14",170,"ETCO",0,0,"Fishing","2017"
2610,"Big Island","BFISH_2017_F","S14",170,"PRZO",0,0,"Fishing","2017"
2610,"Big Island","BFISH_2017_F","S14",170,"PRSI",0,0,"Fishing","2017"
2706,"Big Island","BFISH_2017_F","S12",156,"PRSI",0,0,"Fishing","2017"
2706,"Big Island","BFISH_2017_F","S12",156,"APRU",0,0,"Fishing","2017"
2706,"Big Island","BFISH_2017_F","S12",156,"HYQU",0,0,"Fishing","2017"
2706,"Big Island","BFISH_2017_F","S12",156,"ETCO",0,0,"Fishing","2017"
2706,"Big Island","BFISH_2017_F","S12",156,"PRFI",0,0,"Fishing","2017"
2706,"Big Island","BFISH_2017_F","S12",156,"PRZO",0,0,"Fishing","2017"
2706,"Big Island","BFISH_2017_F","S12",156,"ETCA",0,0,"Fishing","2017"
3411,"Big Island","BFISH_2017_F","S24",378,"ETCA",0,0,"Fishing","2017"
3411,"Big Island","BFISH_2017_F","S24",378,"PRFI",0,0,"Fishing","2017"
3411,"Big Island","BFISH_2017_F","S24",378,"PRSI",0,0,"Fishing","2017"
3411,"Big Island","BFISH_2017_F","S24",378,"PRZO",0,0,"Fishing","2017"
3411,"Big Island","BFISH_2017_F","S24",378,"ETCO",0,0,"Fishing","2017"
3411,"Big Island","BFISH_2017_F","S24",378,"APRU",0,0,"Fishing","2017"
3411,"Big Island","BFISH_2017_F","S24",378,"HYQU",0,0,"Fishing","2017"
3535,"Big Island","BFISH_2017_F","S24",399,"PRFI",0,0,"Fishing","2017"
3535,"Big Island","BFISH_2017_F","S24",399,"HYQU",0,0,"Fishing","2017"
3535,"Big Island","BFISH_2017_F","S24",399,"PRZO",0,0,"Fishing","2017"
3535,"Big Island","BFISH_2017_F","S24",399,"ETCA",0,0,"Fishing","2017"
3535,"Big Island","BFISH_2017_F","S24",399,"ETCO",0,0,"Fishing","2017"
3535,"Big Island","BFISH_2017_F","S24",399,"PRSI",0,0,"Fishing","2017"
3535,"Big Island","BFISH_2017_F","S24",399,"APRU",0,0,"Fishing","2017"
3604,"Big Island","BFISH_2017_F","S10",154,"PRFI",0,0,"Fishing","2017"
3604,"Big Island","BFISH_2017_F","S10",154,"HYQU",0,0,"Fishing","2017"
3604,"Big Island","BFISH_2017_F","S10",154,"PRZO",0,0,"Fishing","2017"
3604,"Big Island","BFISH_2017_F","S10",154,"ETCO",0,0,"Fishing","2017"
3604,"Big Island","BFISH_2017_F","S10",154,"APRU",0,0,"Fishing","2017"
3604,"Big Island","BFISH_2017_F","S10",154,"PRSI",0,0,"Fishing","2017"
3604,"Big Island","BFISH_2017_F","S10",154,"ETCA",0,0,"Fishing","2017"
3863,"Big Island","BFISH_2017_F","S20",230,"PRSI",0,0,"Fishing","2017"
3863,"Big Island","BFISH_2017_F","S20",230,"APRU",0,0,"Fishing","2017"
3863,"Big Island","BFISH_2017_F","S20",230,"PRFI",0,0,"Fishing","2017"
3863,"Big Island","BFISH_2017_F","S20",230,"ETCA",0,0,"Fishing","2017"
3863,"Big Island","BFISH_2017_F","S20",230,"ETCO",0,0,"Fishing","2017"
3863,"Big Island","BFISH_2017_F","S20",230,"PRZO",0,0,"Fishing","2017"
3863,"Big Island","BFISH_2017_F","S20",230,"HYQU",0,0,"Fishing","2017"
4013,"Big Island","BFISH_2017_F","S11",135,"ETCA",0,0,"Fishing","2017"
4013,"Big Island","BFISH_2017_F","S11",135,"PRZO",0,0,"Fishing","2017"
4013,"Big Island","BFISH_2017_F","S11",135,"PRSI",0,0,"Fishing","2017"
4013,"Big Island","BFISH_2017_F","S11",135,"APRU",0,0,"Fishing","2017"
4013,"Big Island","BFISH_2017_F","S11",135,"ETCO",0,0,"Fishing","2017"
4013,"Big Island","BFISH_2017_F","S11",135,"HYQU",0,0,"Fishing","2017"
4013,"Big Island","BFISH_2017_F","S11",135,"PRFI",0,0,"Fishing","2017"
4076,"Big Island","BFISH_2017_F","S11",135,"ETCA",0,0,"Fishing","2017"
4076,"Big Island","BFISH_2017_F","S11",135,"HYQU",0,0,"Fishing","2017"
4076,"Big Island","BFISH_2017_F","S11",135,"ETCO",0,0,"Fishing","2017"
4076,"Big Island","BFISH_2017_F","S11",135,"PRZO",0,0,"Fishing","2017"
4076,"Big Island","BFISH_2017_F","S11",135,"PRFI",0,0,"Fishing","2017"
4076,"Big Island","BFISH_2017_F","S11",135,"APRU",0,0,"Fishing","2017"
4076,"Big Island","BFISH_2017_F","S11",135,"PRSI",0,0,"Fishing","2017"
4143,"Big Island","BFISH_2017_F","S20",223,"ETCO",0,0,"Fishing","2017"
4143,"Big Island","BFISH_2017_F","S20",223,"PRFI",0,0,"Fishing","2017"
4143,"Big Island","BFISH_2017_F","S20",223,"PRZO",0,0,"Fishing","2017"
4143,"Big Island","BFISH_2017_F","S20",223,"ETCA",0,0,"Fishing","2017"
4143,"Big Island","BFISH_2017_F","S20",223,"PRSI",0,0,"Fishing","2017"
4143,"Big Island","BFISH_2017_F","S20",223,"HYQU",0,0,"Fishing","2017"
4143,"Big Island","BFISH_2017_F","S20",223,"APRU",0,0,"Fishing","2017"
4281,"Big Island","BFISH_2017_F","S20",233,"ETCA",0,0,"Fishing","2017"
4281,"Big Island","BFISH_2017_F","S20",233,"ETCO",0,0,"Fishing","2017"
4281,"Big Island","BFISH_2017_F","S20",233,"HYQU",0,0,"Fishing","2017"
4281,"Big Island","BFISH_2017_F","S20",233,"PRZO",0,0,"Fishing","2017"
4281,"Big Island","BFISH_2017_F","S20",233,"PRFI",0,0,"Fishing","2017"
4281,"Big Island","BFISH_2017_F","S20",233,"PRSI",0,0,"Fishing","2017"
4281,"Big Island","BFISH_2017_F","S20",233,"APRU",0,0,"Fishing","2017"
4440,"Big Island","BFISH_2017_F","S01",95,"APRU",0,0,"Fishing","2017"
4440,"Big Island","BFISH_2017_F","S01",95,"PRZO",0,0,"Fishing","2017"
4440,"Big Island","BFISH_2017_F","S01",95,"PRFI",0,0,"Fishing","2017"
4440,"Big Island","BFISH_2017_F","S01",95,"PRSI",0,0,"Fishing","2017"
4440,"Big Island","BFISH_2017_F","S01",95,"HYQU",0,0,"Fishing","2017"
4440,"Big Island","BFISH_2017_F","S01",95,"ETCA",0,0,"Fishing","2017"
4440,"Big Island","BFISH_2017_F","S01",95,"ETCO",0,0,"Fishing","2017"
4496,"Big Island","BFISH_2017_F","S21",237,"PRSI",0,0,"Fishing","2017"
4496,"Big Island","BFISH_2017_F","S21",237,"PRFI",0,0,"Fishing","2017"
4496,"Big Island","BFISH_2017_F","S21",237,"PRZO",0,0,"Fishing","2017"
4496,"Big Island","BFISH_2017_F","S21",237,"HYQU",0,0,"Fishing","2017"
4496,"Big Island","BFISH_2017_F","S21",237,"ETCA",0,0,"Fishing","2017"
4496,"Big Island","BFISH_2017_F","S21",237,"APRU",0,0,"Fishing","2017"
4496,"Big Island","BFISH_2017_F","S21",237,"ETCO",0,0,"Fishing","2017"
4513,"Big Island","BFISH_2017_F","S01",87,"ETCA",0,0,"Fishing","2017"
4513,"Big Island","BFISH_2017_F","S01",87,"APRU",0,0,"Fishing","2017"
4513,"Big Island","BFISH_2017_F","S01",87,"PRSI",0,0,"Fishing","2017"
4513,"Big Island","BFISH_2017_F","S01",87,"PRZO",0,0,"Fishing","2017"
4513,"Big Island","BFISH_2017_F","S01",87,"PRFI",0,0,"Fishing","2017"
4513,"Big Island","BFISH_2017_F","S01",87,"ETCO",0,0,"Fishing","2017"
4513,"Big Island","BFISH_2017_F","S01",87,"HYQU",0,0,"Fishing","2017"
4541,"Big Island","BFISH_2017_F","S24",334,"PRZO",0,0,"Fishing","2017"
4541,"Big Island","BFISH_2017_F","S24",334,"PRFI",0,0,"Fishing","2017"
4541,"Big Island","BFISH_2017_F","S24",334,"PRSI",0,0,"Fishing","2017"
4541,"Big Island","BFISH_2017_F","S24",334,"APRU",0,0,"Fishing","2017"
4541,"Big Island","BFISH_2017_F","S24",334,"ETCA",0,0,"Fishing","2017"
4541,"Big Island","BFISH_2017_F","S24",334,"HYQU",0,0,"Fishing","2017"
4541,"Big Island","BFISH_2017_F","S24",334,"ETCO",0,0,"Fishing","2017"
4559,"Big Island","BFISH_2017_F","S24",389,"PRFI",0,0,"Fishing","2017"
4559,"Big Island","BFISH_2017_F","S24",389,"ETCA",0,0,"Fishing","2017"
4559,"Big Island","BFISH_2017_F","S24",389,"PRSI",0,0,"Fishing","2017"
4559,"Big Island","BFISH_2017_F","S24",389,"PRZO",0,0,"Fishing","2017"
4559,"Big Island","BFISH_2017_F","S24",389,"HYQU",0,0,"Fishing","2017"
4559,"Big Island","BFISH_2017_F","S24",389,"ETCO",0,0,"Fishing","2017"
4559,"Big Island","BFISH_2017_F","S24",389,"APRU",0,0,"Fishing","2017"
4568,"Big Island","BFISH_2017_F","S15",218,"PRZO",38,1,"Fishing","2017"
4568,"Big Island","BFISH_2017_F","S15",218,"PRSI",0,0,"Fishing","2017"
4568,"Big Island","BFISH_2017_F","S15",218,"ETCO",0,0,"Fishing","2017"
4568,"Big Island","BFISH_2017_F","S15",218,"HYQU",0,0,"Fishing","2017"
4568,"Big Island","BFISH_2017_F","S15",218,"PRFI",0,0,"Fishing","2017"
4568,"Big Island","BFISH_2017_F","S15",218,"ETCA",0,0,"Fishing","2017"
