"PSU","Island","BFISH","STRATA_2020","SAMPLE_DEPTH_M","SPECIES_CD","LENGTH_CM","CPUE","GEAR","YEAR"
3018,"Big Island","BFISH_2019_F","S01",84.585,"PRSI",0,0,"Camera","2019"
3278,"Big Island","BFISH_2019_F","S11",120.46,"HYQU",0,0,"Camera","2019"
3278,"Big Island","BFISH_2019_F","S11",120.46,"PRFI",25.3573,1.125,"Camera","2019"
3278,"Big Island","BFISH_2019_F","S11",120.46,"PRFI",26.31296667,1.125,"Camera","2019"
3278,"Big Island","BFISH_2019_F","S11",120.46,"PRFI",25.97416667,1.125,"Camera","2019"
3278,"Big Island","BFISH_2019_F","S11",120.46,"PRFI",24.6227,1.125,"Camera","2019"
3278,"Big Island","BFISH_2019_F","S11",120.46,"ETCA",0,0,"Camera","2019"
3278,"Big Island","BFISH_2019_F","S11",120.46,"ETCO",0,0,"Camera","2019"
3278,"Big Island","BFISH_2019_F","S11",120.46,"PRSI",0,0,"Camera","2019"
3278,"Big Island","BFISH_2019_F","S11",120.46,"PRZO",0,0,"Camera","2019"
3278,"Big Island","BFISH_2019_F","S11",120.46,"APRU",0,0,"Camera","2019"
3451,"Big Island","BFISH_2019_F","S11",159.6475,"HYQU",0,0,"Camera","2019"
3451,"Big Island","BFISH_2019_F","S11",159.6475,"APRU",0,0,"Camera","2019"
3451,"Big Island","BFISH_2019_F","S11",159.6475,"ETCA",0,0,"Camera","2019"
3451,"Big Island","BFISH_2019_F","S11",159.6475,"PRFI",43.03683333,0.5,"Camera","2019"
3451,"Big Island","BFISH_2019_F","S11",159.6475,"ETCO",0,0,"Camera","2019"
3451,"Big Island","BFISH_2019_F","S11",159.6475,"PRZO",0,0,"Camera","2019"
3451,"Big Island","BFISH_2019_F","S11",159.6475,"PRSI",0,0,"Camera","2019"
3512,"Big Island","BFISH_2019_F","S21",220.095,"PRZO",0,0,"Camera","2019"
3512,"Big Island","BFISH_2019_F","S21",220.095,"PRFI",0,0,"Camera","2019"
3512,"Big Island","BFISH_2019_F","S21",220.095,"APRU",0,0,"Camera","2019"
3512,"Big Island","BFISH_2019_F","S21",220.095,"HYQU",0,0,"Camera","2019"
3512,"Big Island","BFISH_2019_F","S21",220.095,"PRSI",0,0,"Camera","2019"
3512,"Big Island","BFISH_2019_F","S21",220.095,"ETCO",0,0,"Camera","2019"
3512,"Big Island","BFISH_2019_F","S21",220.095,"ETCA",0,0,"Camera","2019"
3698,"Big Island","BFISH_2019_F","S16",203.91,"ETCO",0,0,"Camera","2019"
3698,"Big Island","BFISH_2019_F","S16",203.91,"PRZO",0,0,"Camera","2019"
3698,"Big Island","BFISH_2019_F","S16",203.91,"PRFI",-9,1,"Camera","2019"
3698,"Big Island","BFISH_2019_F","S16",203.91,"HYQU",0,0,"Camera","2019"
3698,"Big Island","BFISH_2019_F","S16",203.91,"PRSI",0,0,"Camera","2019"
3698,"Big Island","BFISH_2019_F","S16",203.91,"APRU",0,0,"Camera","2019"
3698,"Big Island","BFISH_2019_F","S16",203.91,"ETCA",0,0,"Camera","2019"
3899,"Big Island","BFISH_2019_F","S01",92.6575,"PRSI",0,0,"Camera","2019"
3899,"Big Island","BFISH_2019_F","S01",92.6575,"PRZO",0,0,"Camera","2019"
3899,"Big Island","BFISH_2019_F","S01",92.6575,"PRFI",0,0,"Camera","2019"
3899,"Big Island","BFISH_2019_F","S01",92.6575,"APRU",0,0,"Camera","2019"
3899,"Big Island","BFISH_2019_F","S01",92.6575,"HYQU",0,0,"Camera","2019"
3899,"Big Island","BFISH_2019_F","S01",92.6575,"ETCO",0,0,"Camera","2019"
3899,"Big Island","BFISH_2019_F","S01",92.6575,"ETCA",0,0,"Camera","2019"
4110,"Big Island","BFISH_2019_F","S11",148.035,"PRSI",0,0,"Camera","2019"
4110,"Big Island","BFISH_2019_F","S11",148.035,"PRZO",0,0,"Camera","2019"
4110,"Big Island","BFISH_2019_F","S11",148.035,"ETCA",0,0,"Camera","2019"
4110,"Big Island","BFISH_2019_F","S11",148.035,"ETCO",0,0,"Camera","2019"
4110,"Big Island","BFISH_2019_F","S11",148.035,"APRU",0,0,"Camera","2019"
4110,"Big Island","BFISH_2019_F","S11",148.035,"PRFI",57.0136,0.75,"Camera","2019"
4110,"Big Island","BFISH_2019_F","S11",148.035,"PRFI",58.9592,0.75,"Camera","2019"
4110,"Big Island","BFISH_2019_F","S11",148.035,"HYQU",0,0,"Camera","2019"
4439,"Big Island","BFISH_2019_F","S01",92.5325,"PRFI",16.6786,0.666666666666667,"Camera","2019"
4439,"Big Island","BFISH_2019_F","S01",92.5325,"PRFI",19.48253333,0.666666666666667,"Camera","2019"
4439,"Big Island","BFISH_2019_F","S01",92.5325,"PRZO",0,0,"Camera","2019"
4439,"Big Island","BFISH_2019_F","S01",92.5325,"PRFI",14.80373333,0.666666666666667,"Camera","2019"
4439,"Big Island","BFISH_2019_F","S01",92.5325,"PRFI",16.48633333,0.666666666666667,"Camera","2019"
4439,"Big Island","BFISH_2019_F","S01",92.5325,"PRSI",0,0,"Camera","2019"
4439,"Big Island","BFISH_2019_F","S01",92.5325,"PRFI",21.05053333,0.666666666666667,"Camera","2019"
4439,"Big Island","BFISH_2019_F","S01",92.5325,"ETCO",0,0,"Camera","2019"
4439,"Big Island","BFISH_2019_F","S01",92.5325,"PRFI",18.91193333,0.666666666666667,"Camera","2019"
4439,"Big Island","BFISH_2019_F","S01",92.5325,"PRFI",17.0253,0.666666666666667,"Camera","2019"
4439,"Big Island","BFISH_2019_F","S01",92.5325,"HYQU",0,0,"Camera","2019"
4439,"Big Island","BFISH_2019_F","S01",92.5325,"APRU",0,0,"Camera","2019"
4439,"Big Island","BFISH_2019_F","S01",92.5325,"PRFI",21.82136667,0.666666666666667,"Camera","2019"
4439,"Big Island","BFISH_2019_F","S01",92.5325,"ETCA",0,0,"Camera","2019"
4439,"Big Island","BFISH_2019_F","S01",92.5325,"PRFI",16.10733333,0.666666666666667,"Camera","2019"
4464,"Big Island","BFISH_2019_F","S22",242.7825,"ETCA",0,0,"Camera","2019"
4464,"Big Island","BFISH_2019_F","S22",242.7825,"PRZO",0,0,"Camera","2019"
4464,"Big Island","BFISH_2019_F","S22",242.7825,"ETCO",0,0,"Camera","2019"
4464,"Big Island","BFISH_2019_F","S22",242.7825,"HYQU",0,0,"Camera","2019"
4464,"Big Island","BFISH_2019_F","S22",242.7825,"APRU",0,0,"Camera","2019"
4464,"Big Island","BFISH_2019_F","S22",242.7825,"PRFI",0,0,"Camera","2019"
4464,"Big Island","BFISH_2019_F","S22",242.7825,"PRSI",0,0,"Camera","2019"
4603,"Big Island","BFISH_2019_F","S13",198.4725,"ETCO",0,0,"Camera","2019"
4603,"Big Island","BFISH_2019_F","S13",198.4725,"ETCA",0,0,"Camera","2019"
4603,"Big Island","BFISH_2019_F","S13",198.4725,"PRFI",54.68613333,1,"Camera","2019"
4603,"Big Island","BFISH_2019_F","S13",198.4725,"PRFI",52.37026667,1,"Camera","2019"
4603,"Big Island","BFISH_2019_F","S13",198.4725,"APRU",0,0,"Camera","2019"
4603,"Big Island","BFISH_2019_F","S13",198.4725,"PRSI",0,0,"Camera","2019"
4603,"Big Island","BFISH_2019_F","S13",198.4725,"PRZO",0,0,"Camera","2019"
4603,"Big Island","BFISH_2019_F","S13",198.4725,"PRFI",40.26965,1,"Camera","2019"
4603,"Big Island","BFISH_2019_F","S13",198.4725,"PRFI",51.6218,1,"Camera","2019"
4603,"Big Island","BFISH_2019_F","S13",198.4725,"PRFI",55.50573333,1,"Camera","2019"
4603,"Big Island","BFISH_2019_F","S13",198.4725,"HYQU",0,0,"Camera","2019"
4603,"Big Island","BFISH_2019_F","S13",198.4725,"PRFI",61.7008,1,"Camera","2019"
4728,"Big Island","BFISH_2019_F","S01",106.9075,"ETCA",0,0,"Camera","2019"
4728,"Big Island","BFISH_2019_F","S01",106.9075,"PRZO",0,0,"Camera","2019"
4728,"Big Island","BFISH_2019_F","S01",106.9075,"PRSI",0,0,"Camera","2019"
4728,"Big Island","BFISH_2019_F","S01",106.9075,"HYQU",0,0,"Camera","2019"
4728,"Big Island","BFISH_2019_F","S01",106.9075,"APRU",0,0,"Camera","2019"
4728,"Big Island","BFISH_2019_F","S01",106.9075,"PRFI",0,0,"Camera","2019"
4728,"Big Island","BFISH_2019_F","S01",106.9075,"ETCO",0,0,"Camera","2019"
4876,"Big Island","BFISH_2019_F","S12",117.21,"PRSI",0,0,"Camera","2019"
4876,"Big Island","BFISH_2019_F","S12",117.21,"PRZO",0,0,"Camera","2019"
4876,"Big Island","BFISH_2019_F","S12",117.21,"PRFI",0,0,"Camera","2019"
4876,"Big Island","BFISH_2019_F","S12",117.21,"ETCA",0,0,"Camera","2019"
4876,"Big Island","BFISH_2019_F","S12",117.21,"APRU",0,0,"Camera","2019"
4876,"Big Island","BFISH_2019_F","S12",117.21,"HYQU",0,0,"Camera","2019"
4876,"Big Island","BFISH_2019_F","S12",117.21,"ETCO",0,0,"Camera","2019"
5031,"Big Island","BFISH_2019_F","S04",88.8975,"ETCO",0,0,"Camera","2019"
5031,"Big Island","BFISH_2019_F","S04",88.8975,"HYQU",0,0,"Camera","2019"
5031,"Big Island","BFISH_2019_F","S04",88.8975,"APRU",0,0,"Camera","2019"
5031,"Big Island","BFISH_2019_F","S04",88.8975,"ETCA",0,0,"Camera","2019"
5031,"Big Island","BFISH_2019_F","S04",88.8975,"PRFI",0,0,"Camera","2019"
5031,"Big Island","BFISH_2019_F","S04",88.8975,"PRZO",0,0,"Camera","2019"
5031,"Big Island","BFISH_2019_F","S04",88.8975,"PRSI",0,0,"Camera","2019"
5178,"Big Island","BFISH_2019_F","S04",99.21,"PRSI",0,0,"Camera","2019"
5178,"Big Island","BFISH_2019_F","S04",99.21,"HYQU",0,0,"Camera","2019"
5178,"Big Island","BFISH_2019_F","S04",99.21,"ETCO",0,0,"Camera","2019"
5178,"Big Island","BFISH_2019_F","S04",99.21,"PRZO",0,0,"Camera","2019"
5178,"Big Island","BFISH_2019_F","S04",99.21,"PRFI",0,0,"Camera","2019"
5178,"Big Island","BFISH_2019_F","S04",99.21,"ETCA",0,0,"Camera","2019"
5178,"Big Island","BFISH_2019_F","S04",99.21,"APRU",0,0,"Camera","2019"
5250,"Big Island","BFISH_2019_F","S04",85.4725,"ETCA",0,0,"Camera","2019"
5250,"Big Island","BFISH_2019_F","S04",85.4725,"PRFI",0,0,"Camera","2019"
5250,"Big Island","BFISH_2019_F","S04",85.4725,"PRSI",0,0,"Camera","2019"
5250,"Big Island","BFISH_2019_F","S04",85.4725,"APRU",0,0,"Camera","2019"
5250,"Big Island","BFISH_2019_F","S04",85.4725,"ETCO",0,0,"Camera","2019"
5250,"Big Island","BFISH_2019_F","S04",85.4725,"PRZO",0,0,"Camera","2019"
5250,"Big Island","BFISH_2019_F","S04",85.4725,"HYQU",0,0,"Camera","2019"
5375,"Big Island","BFISH_2019_F","S09",140.3475,"PRZO",0,0,"Camera","2019"
5375,"Big Island","BFISH_2019_F","S09",140.3475,"PRSI",0,0,"Camera","2019"
5375,"Big Island","BFISH_2019_F","S09",140.3475,"HYQU",0,0,"Camera","2019"
5375,"Big Island","BFISH_2019_F","S09",140.3475,"PRFI",0,0,"Camera","2019"
5375,"Big Island","BFISH_2019_F","S09",140.3475,"ETCO",0,0,"Camera","2019"
5375,"Big Island","BFISH_2019_F","S09",140.3475,"APRU",0,0,"Camera","2019"
5375,"Big Island","BFISH_2019_F","S09",140.3475,"ETCA",0,0,"Camera","2019"
5382,"Big Island","BFISH_2019_F","S04",81.085,"PRSI",0,0,"Camera","2019"
5382,"Big Island","BFISH_2019_F","S04",81.085,"ETCO",0,0,"Camera","2019"
5382,"Big Island","BFISH_2019_F","S04",81.085,"PRFI",0,0,"Camera","2019"
5382,"Big Island","BFISH_2019_F","S04",81.085,"ETCA",0,0,"Camera","2019"
5382,"Big Island","BFISH_2019_F","S04",81.085,"HYQU",0,0,"Camera","2019"
5382,"Big Island","BFISH_2019_F","S04",81.085,"PRZO",0,0,"Camera","2019"
5382,"Big Island","BFISH_2019_F","S04",81.085,"APRU",0,0,"Camera","2019"
5447,"Big Island","BFISH_2019_F","S12",115.085,"PRFI",23.11756667,0.5,"Camera","2019"
5447,"Big Island","BFISH_2019_F","S12",115.085,"HYQU",0,0,"Camera","2019"
5447,"Big Island","BFISH_2019_F","S12",115.085,"ETCO",0,0,"Camera","2019"
5447,"Big Island","BFISH_2019_F","S12",115.085,"ETCA",0,0,"Camera","2019"
5447,"Big Island","BFISH_2019_F","S12",115.085,"APRU",0,0,"Camera","2019"
5447,"Big Island","BFISH_2019_F","S12",115.085,"PRSI",0,0,"Camera","2019"
5447,"Big Island","BFISH_2019_F","S12",115.085,"PRZO",0,0,"Camera","2019"
5518,"Big Island","BFISH_2019_F","S04",92.94,"PRZO",0,0,"Camera","2019"
5518,"Big Island","BFISH_2019_F","S04",92.94,"PRFI",0,0,"Camera","2019"
5518,"Big Island","BFISH_2019_F","S04",92.94,"PRSI",0,0,"Camera","2019"
5518,"Big Island","BFISH_2019_F","S04",92.94,"HYQU",0,0,"Camera","2019"
5518,"Big Island","BFISH_2019_F","S04",92.94,"ETCO",0,0,"Camera","2019"
5518,"Big Island","BFISH_2019_F","S04",92.94,"APRU",0,0,"Camera","2019"
5518,"Big Island","BFISH_2019_F","S04",92.94,"ETCA",0,0,"Camera","2019"
5669,"Big Island","BFISH_2019_F","S04",83.5975,"PRFI",28.6886,1.5,"Camera","2019"
5669,"Big Island","BFISH_2019_F","S04",83.5975,"PRSI",0,0,"Camera","2019"
5669,"Big Island","BFISH_2019_F","S04",83.5975,"PRZO",0,0,"Camera","2019"
5669,"Big Island","BFISH_2019_F","S04",83.5975,"HYQU",0,0,"Camera","2019"
5669,"Big Island","BFISH_2019_F","S04",83.5975,"APRU",0,0,"Camera","2019"
5669,"Big Island","BFISH_2019_F","S04",83.5975,"ETCA",0,0,"Camera","2019"
5669,"Big Island","BFISH_2019_F","S04",83.5975,"ETCO",0,0,"Camera","2019"
5669,"Big Island","BFISH_2019_F","S04",83.5975,"PRFI",28.352,1.5,"Camera","2019"
5669,"Big Island","BFISH_2019_F","S04",83.5975,"PRFI",26.164,1.5,"Camera","2019"
5733,"Big Island","BFISH_2019_F","S04",101.3975,"PRSI",0,0,"Camera","2019"
5733,"Big Island","BFISH_2019_F","S04",101.3975,"ETCA",0,0,"Camera","2019"
5733,"Big Island","BFISH_2019_F","S04",101.3975,"PRZO",0,0,"Camera","2019"
5733,"Big Island","BFISH_2019_F","S04",101.3975,"HYQU",0,0,"Camera","2019"
5733,"Big Island","BFISH_2019_F","S04",101.3975,"PRFI",0,0,"Camera","2019"
5733,"Big Island","BFISH_2019_F","S04",101.3975,"APRU",0,0,"Camera","2019"
5733,"Big Island","BFISH_2019_F","S04",101.3975,"ETCO",0,0,"Camera","2019"
5809,"Big Island","BFISH_2019_F","S03",85.47,"PRSI",0,0,"Camera","2019"
5809,"Big Island","BFISH_2019_F","S03",85.47,"HYQU",0,0,"Camera","2019"
5809,"Big Island","BFISH_2019_F","S03",85.47,"PRFI",0,0,"Camera","2019"
5809,"Big Island","BFISH_2019_F","S03",85.47,"ETCO",0,0,"Camera","2019"
5809,"Big Island","BFISH_2019_F","S03",85.47,"PRZO",0,0,"Camera","2019"
5809,"Big Island","BFISH_2019_F","S03",85.47,"ETCA",0,0,"Camera","2019"
5809,"Big Island","BFISH_2019_F","S03",85.47,"APRU",0,0,"Camera","2019"
6186,"Big Island","BFISH_2019_F","S16",202.785,"PRFI",0,0,"Camera","2019"
6186,"Big Island","BFISH_2019_F","S16",202.785,"PRZO",0,0,"Camera","2019"
6186,"Big Island","BFISH_2019_F","S16",202.785,"ETCA",0,0,"Camera","2019"
6186,"Big Island","BFISH_2019_F","S16",202.785,"PRSI",0,0,"Camera","2019"
6186,"Big Island","BFISH_2019_F","S16",202.785,"APRU",0,0,"Camera","2019"
6186,"Big Island","BFISH_2019_F","S16",202.785,"HYQU",0,0,"Camera","2019"
6186,"Big Island","BFISH_2019_F","S16",202.785,"ETCO",0,0,"Camera","2019"
6367,"Big Island","BFISH_2019_F","S12",162.66,"ETCO",0,0,"Camera","2019"
6367,"Big Island","BFISH_2019_F","S12",162.66,"APRU",0,0,"Camera","2019"
6367,"Big Island","BFISH_2019_F","S12",162.66,"PRZO",0,0,"Camera","2019"
6367,"Big Island","BFISH_2019_F","S12",162.66,"HYQU",0,0,"Camera","2019"
6367,"Big Island","BFISH_2019_F","S12",162.66,"PRFI",0,0,"Camera","2019"
6367,"Big Island","BFISH_2019_F","S12",162.66,"ETCA",0,0,"Camera","2019"
6367,"Big Island","BFISH_2019_F","S12",162.66,"PRSI",0,0,"Camera","2019"
6875,"Big Island","BFISH_2019_F","S14",188.97,"PRFI",0,0,"Camera","2019"
6875,"Big Island","BFISH_2019_F","S14",188.97,"PRSI",0,0,"Camera","2019"
6875,"Big Island","BFISH_2019_F","S14",188.97,"HYQU",0,0,"Camera","2019"
6875,"Big Island","BFISH_2019_F","S14",188.97,"APRU",0,0,"Camera","2019"
6875,"Big Island","BFISH_2019_F","S14",188.97,"ETCA",0,0,"Camera","2019"
6875,"Big Island","BFISH_2019_F","S14",188.97,"ETCO",0,0,"Camera","2019"
6875,"Big Island","BFISH_2019_F","S14",188.97,"PRZO",0,0,"Camera","2019"
8163,"Big Island","BFISH_2019_F","S10",124.16,"ETCO",0,0,"Camera","2019"
8163,"Big Island","BFISH_2019_F","S10",124.16,"PRZO",0,0,"Camera","2019"
8163,"Big Island","BFISH_2019_F","S10",124.16,"ETCA",0,0,"Camera","2019"
8163,"Big Island","BFISH_2019_F","S10",124.16,"HYQU",0,0,"Camera","2019"
8163,"Big Island","BFISH_2019_F","S10",124.16,"PRFI",46.0465,0.625,"Camera","2019"
8163,"Big Island","BFISH_2019_F","S10",124.16,"PRFI",36.44436667,0.625,"Camera","2019"
8163,"Big Island","BFISH_2019_F","S10",124.16,"PRFI",46.77263333,0.625,"Camera","2019"
8163,"Big Island","BFISH_2019_F","S10",124.16,"PRFI",47.28186667,0.625,"Camera","2019"
8163,"Big Island","BFISH_2019_F","S10",124.16,"APRU",0,0,"Camera","2019"
8163,"Big Island","BFISH_2019_F","S10",124.16,"PRSI",0,0,"Camera","2019"
8165,"Big Island","BFISH_2019_F","S20",240.8475,"PRFI",0,0,"Camera","2019"
8165,"Big Island","BFISH_2019_F","S20",240.8475,"APRU",0,0,"Camera","2019"
8165,"Big Island","BFISH_2019_F","S20",240.8475,"PRSI",0,0,"Camera","2019"
8165,"Big Island","BFISH_2019_F","S20",240.8475,"HYQU",0,0,"Camera","2019"
8165,"Big Island","BFISH_2019_F","S20",240.8475,"PRZO",0,0,"Camera","2019"
8165,"Big Island","BFISH_2019_F","S20",240.8475,"ETCO",0,0,"Camera","2019"
8165,"Big Island","BFISH_2019_F","S20",240.8475,"ETCA",-9,2,"Camera","2019"
8712,"Big Island","BFISH_2019_F","S02",97.4075,"HYQU",0,0,"Camera","2019"
8712,"Big Island","BFISH_2019_F","S02",97.4075,"ETCO",0,0,"Camera","2019"
8712,"Big Island","BFISH_2019_F","S02",97.4075,"PRSI",0,0,"Camera","2019"
8712,"Big Island","BFISH_2019_F","S02",97.4075,"ETCA",0,0,"Camera","2019"
8712,"Big Island","BFISH_2019_F","S02",97.4075,"PRZO",0,0,"Camera","2019"
8712,"Big Island","BFISH_2019_F","S02",97.4075,"APRU",0,0,"Camera","2019"
8712,"Big Island","BFISH_2019_F","S02",97.4075,"PRFI",0,0,"Camera","2019"
8980,"Big Island","BFISH_2019_F","S20",229.1925,"APRU",0,0,"Camera","2019"
8980,"Big Island","BFISH_2019_F","S20",229.1925,"PRFI",0,0,"Camera","2019"
8980,"Big Island","BFISH_2019_F","S20",229.1925,"HYQU",0,0,"Camera","2019"
8980,"Big Island","BFISH_2019_F","S20",229.1925,"PRSI",0,0,"Camera","2019"
8980,"Big Island","BFISH_2019_F","S20",229.1925,"PRZO",0,0,"Camera","2019"
8980,"Big Island","BFISH_2019_F","S20",229.1925,"ETCO",0,0,"Camera","2019"
8980,"Big Island","BFISH_2019_F","S20",229.1925,"ETCA",0,0,"Camera","2019"
9008,"Big Island","BFISH_2019_F","S02",107.5325,"PRZO",0,0,"Camera","2019"
9008,"Big Island","BFISH_2019_F","S02",107.5325,"PRSI",0,0,"Camera","2019"
9008,"Big Island","BFISH_2019_F","S02",107.5325,"PRFI",23.63716667,0.5,"Camera","2019"
9008,"Big Island","BFISH_2019_F","S02",107.5325,"PRFI",22.0686,0.5,"Camera","2019"
9008,"Big Island","BFISH_2019_F","S02",107.5325,"HYQU",0,0,"Camera","2019"
9008,"Big Island","BFISH_2019_F","S02",107.5325,"ETCA",0,0,"Camera","2019"
9008,"Big Island","BFISH_2019_F","S02",107.5325,"APRU",0,0,"Camera","2019"
9008,"Big Island","BFISH_2019_F","S02",107.5325,"ETCO",0,0,"Camera","2019"
9217,"Big Island","BFISH_2019_F","S14",183.8975,"PRZO",0,0,"Camera","2019"
9217,"Big Island","BFISH_2019_F","S14",183.8975,"PRFI",0,0,"Camera","2019"
9217,"Big Island","BFISH_2019_F","S14",183.8975,"ETCO",0,0,"Camera","2019"
9217,"Big Island","BFISH_2019_F","S14",183.8975,"HYQU",0,0,"Camera","2019"
9217,"Big Island","BFISH_2019_F","S14",183.8975,"ETCA",0,0,"Camera","2019"
9217,"Big Island","BFISH_2019_F","S14",183.8975,"APRU",0,0,"Camera","2019"
9217,"Big Island","BFISH_2019_F","S14",183.8975,"PRSI",0,0,"Camera","2019"
9418,"Big Island","BFISH_2019_F","S07",127.63,"APRU",0,0,"Camera","2019"
9418,"Big Island","BFISH_2019_F","S07",127.63,"ETCA",0,0,"Camera","2019"
9418,"Big Island","BFISH_2019_F","S07",127.63,"PRSI",0,0,"Camera","2019"
9418,"Big Island","BFISH_2019_F","S07",127.63,"PRZO",0,0,"Camera","2019"
9418,"Big Island","BFISH_2019_F","S07",127.63,"HYQU",0,0,"Camera","2019"
9418,"Big Island","BFISH_2019_F","S07",127.63,"PRFI",0,0,"Camera","2019"
9418,"Big Island","BFISH_2019_F","S07",127.63,"ETCO",0,0,"Camera","2019"
9479,"Big Island","BFISH_2019_F","S07",119.095,"PRZO",0,0,"Camera","2019"
9479,"Big Island","BFISH_2019_F","S07",119.095,"PRFI",0,0,"Camera","2019"
9479,"Big Island","BFISH_2019_F","S07",119.095,"ETCO",0,0,"Camera","2019"
9479,"Big Island","BFISH_2019_F","S07",119.095,"APRU",0,0,"Camera","2019"
9479,"Big Island","BFISH_2019_F","S07",119.095,"PRSI",0,0,"Camera","2019"
9479,"Big Island","BFISH_2019_F","S07",119.095,"HYQU",0,0,"Camera","2019"
9479,"Big Island","BFISH_2019_F","S07",119.095,"ETCA",0,0,"Camera","2019"
