"PSU","Island","BFISH","STRATA_2020","SAMPLE_DEPTH_M","SPECIES_CD","LENGTH_CM","CPUE","GEAR","YEAR"
559,"Big Island","BFISH_2018_F","S12",166,"ETCA",0,0,"Fishing","2018"
559,"Big Island","BFISH_2018_F","S12",166,"ETCO",0,0,"Fishing","2018"
559,"Big Island","BFISH_2018_F","S12",166,"PRSI",35.5,7.33137829912024,"Fishing","2018"
559,"Big Island","BFISH_2018_F","S12",166,"PRSI",32.5,7.33137829912024,"Fishing","2018"
638,"Big Island","BFISH_2018_F","S14",211,"ETCA",0,0,"Fishing","2018"
638,"Big Island","BFISH_2018_F","S14",211,"HYQU",0,0,"Fishing","2018"
638,"Big Island","BFISH_2018_F","S14",211,"ETCO",0,0,"Fishing","2018"
638,"Big Island","BFISH_2018_F","S14",211,"PRZO",42,1,"Fishing","2018"
638,"Big Island","BFISH_2018_F","S14",211,"PRSI",0,0,"Fishing","2018"
638,"Big Island","BFISH_2018_F","S14",211,"APRU",0,0,"Fishing","2018"
638,"Big Island","BFISH_2018_F","S14",211,"PRFI",47,2.89100896212778,"Fishing","2018"
694,"Big Island","BFISH_2018_F","S16",186,"HYQU",0,0,"Fishing","2018"
694,"Big Island","BFISH_2018_F","S16",186,"ETCO",0,0,"Fishing","2018"
694,"Big Island","BFISH_2018_F","S16",186,"PRSI",0,0,"Fishing","2018"
694,"Big Island","BFISH_2018_F","S16",186,"PRZO",0,0,"Fishing","2018"
694,"Big Island","BFISH_2018_F","S16",186,"ETCA",0,0,"Fishing","2018"
694,"Big Island","BFISH_2018_F","S16",186,"PRFI",0,0,"Fishing","2018"
694,"Big Island","BFISH_2018_F","S16",186,"APRU",0,0,"Fishing","2018"
795,"Big Island","BFISH_2018_F","S21",328,"HYQU",0,0,"Fishing","2018"
795,"Big Island","BFISH_2018_F","S21",328,"PRFI",0,0,"Fishing","2018"
795,"Big Island","BFISH_2018_F","S21",328,"PRSI",0,0,"Fishing","2018"
795,"Big Island","BFISH_2018_F","S21",328,"ETCO",40,2.53356979984799,"Fishing","2018"
795,"Big Island","BFISH_2018_F","S21",328,"ETCA",44,1.62048290390536,"Fishing","2018"
795,"Big Island","BFISH_2018_F","S21",328,"ETCO",45,2.53356979984799,"Fishing","2018"
795,"Big Island","BFISH_2018_F","S21",328,"APRU",0,0,"Fishing","2018"
795,"Big Island","BFISH_2018_F","S21",328,"PRZO",0,0,"Fishing","2018"
979,"Big Island","BFISH_2018_F","S16",203,"APRU",0,0,"Fishing","2018"
979,"Big Island","BFISH_2018_F","S16",203,"ETCO",0,0,"Fishing","2018"
979,"Big Island","BFISH_2018_F","S16",203,"PRZO",35,1,"Fishing","2018"
979,"Big Island","BFISH_2018_F","S16",203,"PRFI",28,2.89100896212778,"Fishing","2018"
979,"Big Island","BFISH_2018_F","S16",203,"ETCA",31,1.62048290390536,"Fishing","2018"
979,"Big Island","BFISH_2018_F","S16",203,"HYQU",0,0,"Fishing","2018"
979,"Big Island","BFISH_2018_F","S16",203,"PRSI",35,7.33137829912024,"Fishing","2018"
1064,"Big Island","BFISH_2018_F","S24",381,"ETCO",0,0,"Fishing","2018"
1064,"Big Island","BFISH_2018_F","S24",381,"PRSI",0,0,"Fishing","2018"
1064,"Big Island","BFISH_2018_F","S24",381,"ETCA",0,0,"Fishing","2018"
1064,"Big Island","BFISH_2018_F","S24",381,"PRZO",0,0,"Fishing","2018"
1064,"Big Island","BFISH_2018_F","S24",381,"HYQU",0,0,"Fishing","2018"
1064,"Big Island","BFISH_2018_F","S24",381,"PRFI",0,0,"Fishing","2018"
1064,"Big Island","BFISH_2018_F","S24",381,"APRU",0,0,"Fishing","2018"
1082,"Big Island","BFISH_2018_F","S20",313,"ETCA",0,0,"Fishing","2018"
1082,"Big Island","BFISH_2018_F","S20",313,"PRFI",0,0,"Fishing","2018"
1082,"Big Island","BFISH_2018_F","S20",313,"HYQU",0,0,"Fishing","2018"
1082,"Big Island","BFISH_2018_F","S20",313,"APRU",0,0,"Fishing","2018"
1082,"Big Island","BFISH_2018_F","S20",313,"PRZO",0,0,"Fishing","2018"
1082,"Big Island","BFISH_2018_F","S20",313,"ETCO",0,0,"Fishing","2018"
1082,"Big Island","BFISH_2018_F","S20",313,"PRSI",0,0,"Fishing","2018"
1088,"Big Island","BFISH_2018_F","S20",276,"APRU",0,0,"Fishing","2018"
1088,"Big Island","BFISH_2018_F","S20",276,"PRFI",0,0,"Fishing","2018"
1088,"Big Island","BFISH_2018_F","S20",276,"ETCA",0,0,"Fishing","2018"
1088,"Big Island","BFISH_2018_F","S20",276,"ETCO",0,0,"Fishing","2018"
1088,"Big Island","BFISH_2018_F","S20",276,"PRZO",0,0,"Fishing","2018"
1088,"Big Island","BFISH_2018_F","S20",276,"PRSI",0,0,"Fishing","2018"
1088,"Big Island","BFISH_2018_F","S20",276,"HYQU",0,0,"Fishing","2018"
1130,"Big Island","BFISH_2018_F","S20",310,"PRFI",0,0,"Fishing","2018"
1130,"Big Island","BFISH_2018_F","S20",310,"PRZO",0,0,"Fishing","2018"
1130,"Big Island","BFISH_2018_F","S20",310,"PRSI",0,0,"Fishing","2018"
1130,"Big Island","BFISH_2018_F","S20",310,"ETCA",0,0,"Fishing","2018"
1130,"Big Island","BFISH_2018_F","S20",310,"APRU",0,0,"Fishing","2018"
1130,"Big Island","BFISH_2018_F","S20",310,"HYQU",0,0,"Fishing","2018"
1130,"Big Island","BFISH_2018_F","S20",310,"ETCO",0,0,"Fishing","2018"
1163,"Big Island","BFISH_2018_F","S14",213,"PRZO",0,0,"Fishing","2018"
1163,"Big Island","BFISH_2018_F","S14",213,"PRFI",0,0,"Fishing","2018"
1163,"Big Island","BFISH_2018_F","S14",213,"ETCA",0,0,"Fishing","2018"
1163,"Big Island","BFISH_2018_F","S14",213,"PRSI",0,0,"Fishing","2018"
1163,"Big Island","BFISH_2018_F","S14",213,"HYQU",0,0,"Fishing","2018"
1163,"Big Island","BFISH_2018_F","S14",213,"ETCO",0,0,"Fishing","2018"
1163,"Big Island","BFISH_2018_F","S14",213,"APRU",0,0,"Fishing","2018"
1210,"Big Island","BFISH_2018_F","S10",136,"PRSI",0,0,"Fishing","2018"
1210,"Big Island","BFISH_2018_F","S10",136,"PRZO",0,0,"Fishing","2018"
1210,"Big Island","BFISH_2018_F","S10",136,"ETCO",0,0,"Fishing","2018"
1210,"Big Island","BFISH_2018_F","S10",136,"PRFI",31,2.89100896212778,"Fishing","2018"
1210,"Big Island","BFISH_2018_F","S10",136,"PRFI",35,2.89100896212778,"Fishing","2018"
1210,"Big Island","BFISH_2018_F","S10",136,"APRU",0,0,"Fishing","2018"
1210,"Big Island","BFISH_2018_F","S10",136,"PRFI",36,5.78201792425556,"Fishing","2018"
1210,"Big Island","BFISH_2018_F","S10",136,"HYQU",0,0,"Fishing","2018"
1210,"Big Island","BFISH_2018_F","S10",136,"ETCA",0,0,"Fishing","2018"
1230,"Big Island","BFISH_2018_F","S02",106,"PRFI",0,0,"Fishing","2018"
1230,"Big Island","BFISH_2018_F","S02",106,"HYQU",0,0,"Fishing","2018"
1230,"Big Island","BFISH_2018_F","S02",106,"PRZO",0,0,"Fishing","2018"
1230,"Big Island","BFISH_2018_F","S02",106,"ETCO",0,0,"Fishing","2018"
1230,"Big Island","BFISH_2018_F","S02",106,"ETCA",0,0,"Fishing","2018"
1230,"Big Island","BFISH_2018_F","S02",106,"APRU",0,0,"Fishing","2018"
1230,"Big Island","BFISH_2018_F","S02",106,"PRSI",0,0,"Fishing","2018"
1398,"Big Island","BFISH_2018_F","S11",110,"ETCO",0,0,"Fishing","2018"
1398,"Big Island","BFISH_2018_F","S11",110,"HYQU",0,0,"Fishing","2018"
1398,"Big Island","BFISH_2018_F","S11",110,"APRU",0,0,"Fishing","2018"
1398,"Big Island","BFISH_2018_F","S11",110,"ETCA",0,0,"Fishing","2018"
1398,"Big Island","BFISH_2018_F","S11",110,"PRSI",0,0,"Fishing","2018"
1398,"Big Island","BFISH_2018_F","S11",110,"PRZO",0,0,"Fishing","2018"
1398,"Big Island","BFISH_2018_F","S11",110,"PRFI",36,2.89100896212778,"Fishing","2018"
1398,"Big Island","BFISH_2018_F","S11",110,"PRFI",38,2.89100896212778,"Fishing","2018"
1420,"Big Island","BFISH_2018_F","S22",290,"ETCA",0,0,"Fishing","2018"
1420,"Big Island","BFISH_2018_F","S22",290,"ETCO",0,0,"Fishing","2018"
1420,"Big Island","BFISH_2018_F","S22",290,"PRZO",0,0,"Fishing","2018"
1420,"Big Island","BFISH_2018_F","S22",290,"HYQU",0,0,"Fishing","2018"
1420,"Big Island","BFISH_2018_F","S22",290,"APRU",0,0,"Fishing","2018"
1420,"Big Island","BFISH_2018_F","S22",290,"PRSI",0,0,"Fishing","2018"
1420,"Big Island","BFISH_2018_F","S22",290,"PRFI",0,0,"Fishing","2018"
1704,"Big Island","BFISH_2018_F","S10",123,"PRFI",0,0,"Fishing","2018"
1704,"Big Island","BFISH_2018_F","S10",123,"ETCA",0,0,"Fishing","2018"
1704,"Big Island","BFISH_2018_F","S10",123,"ETCO",0,0,"Fishing","2018"
1704,"Big Island","BFISH_2018_F","S10",123,"HYQU",0,0,"Fishing","2018"
1704,"Big Island","BFISH_2018_F","S10",123,"PRSI",0,0,"Fishing","2018"
1704,"Big Island","BFISH_2018_F","S10",123,"APRU",0,0,"Fishing","2018"
1704,"Big Island","BFISH_2018_F","S10",123,"PRZO",0,0,"Fishing","2018"
1870,"Big Island","BFISH_2018_F","S12",167,"PRZO",23,1,"Fishing","2018"
1870,"Big Island","BFISH_2018_F","S12",167,"ETCA",36,1.62048290390536,"Fishing","2018"
1870,"Big Island","BFISH_2018_F","S12",167,"APRU",0,0,"Fishing","2018"
1870,"Big Island","BFISH_2018_F","S12",167,"ETCO",0,0,"Fishing","2018"
1870,"Big Island","BFISH_2018_F","S12",167,"PRFI",0,0,"Fishing","2018"
1870,"Big Island","BFISH_2018_F","S12",167,"PRSI",0,0,"Fishing","2018"
1870,"Big Island","BFISH_2018_F","S12",167,"HYQU",0,0,"Fishing","2018"
1980,"Big Island","BFISH_2018_F","S10",121,"PRZO",0,0,"Fishing","2018"
1980,"Big Island","BFISH_2018_F","S10",121,"HYQU",0,0,"Fishing","2018"
1980,"Big Island","BFISH_2018_F","S10",121,"APRU",0,0,"Fishing","2018"
1980,"Big Island","BFISH_2018_F","S10",121,"PRSI",0,0,"Fishing","2018"
1980,"Big Island","BFISH_2018_F","S10",121,"ETCO",0,0,"Fishing","2018"
1980,"Big Island","BFISH_2018_F","S10",121,"PRFI",0,0,"Fishing","2018"
1980,"Big Island","BFISH_2018_F","S10",121,"ETCA",0,0,"Fishing","2018"
3292,"Big Island","BFISH_2018_F","S24",351,"PRSI",0,0,"Fishing","2018"
3292,"Big Island","BFISH_2018_F","S24",351,"ETCA",0,0,"Fishing","2018"
3292,"Big Island","BFISH_2018_F","S24",351,"ETCO",0,0,"Fishing","2018"
3292,"Big Island","BFISH_2018_F","S24",351,"PRFI",0,0,"Fishing","2018"
3292,"Big Island","BFISH_2018_F","S24",351,"HYQU",0,0,"Fishing","2018"
3292,"Big Island","BFISH_2018_F","S24",351,"PRZO",0,0,"Fishing","2018"
3292,"Big Island","BFISH_2018_F","S24",351,"APRU",0,0,"Fishing","2018"
3300,"Big Island","BFISH_2018_F","S24",366,"HYQU",0,0,"Fishing","2018"
3300,"Big Island","BFISH_2018_F","S24",366,"PRFI",0,0,"Fishing","2018"
3300,"Big Island","BFISH_2018_F","S24",366,"ETCA",0,0,"Fishing","2018"
3300,"Big Island","BFISH_2018_F","S24",366,"APRU",0,0,"Fishing","2018"
3300,"Big Island","BFISH_2018_F","S24",366,"PRSI",0,0,"Fishing","2018"
3300,"Big Island","BFISH_2018_F","S24",366,"PRZO",0,0,"Fishing","2018"
3300,"Big Island","BFISH_2018_F","S24",366,"ETCO",0,0,"Fishing","2018"
3356,"Big Island","BFISH_2018_F","S24",388,"PRSI",0,0,"Fishing","2018"
3356,"Big Island","BFISH_2018_F","S24",388,"ETCA",0,0,"Fishing","2018"
3356,"Big Island","BFISH_2018_F","S24",388,"PRZO",0,0,"Fishing","2018"
3356,"Big Island","BFISH_2018_F","S24",388,"HYQU",0,0,"Fishing","2018"
3356,"Big Island","BFISH_2018_F","S24",388,"ETCO",0,0,"Fishing","2018"
3356,"Big Island","BFISH_2018_F","S24",388,"PRFI",0,0,"Fishing","2018"
3356,"Big Island","BFISH_2018_F","S24",388,"APRU",0,0,"Fishing","2018"
3406,"Big Island","BFISH_2018_F","S24",344,"PRSI",0,0,"Fishing","2018"
3406,"Big Island","BFISH_2018_F","S24",344,"APRU",0,0,"Fishing","2018"
3406,"Big Island","BFISH_2018_F","S24",344,"HYQU",0,0,"Fishing","2018"
3406,"Big Island","BFISH_2018_F","S24",344,"PRZO",0,0,"Fishing","2018"
3406,"Big Island","BFISH_2018_F","S24",344,"PRFI",0,0,"Fishing","2018"
3406,"Big Island","BFISH_2018_F","S24",344,"ETCO",0,0,"Fishing","2018"
3406,"Big Island","BFISH_2018_F","S24",344,"ETCA",0,0,"Fishing","2018"
3540,"Big Island","BFISH_2018_F","S21",236,"ETCA",42,1.62048290390536,"Fishing","2018"
3540,"Big Island","BFISH_2018_F","S21",236,"ETCA",41,1.62048290390536,"Fishing","2018"
3540,"Big Island","BFISH_2018_F","S21",236,"ETCO",0,0,"Fishing","2018"
3540,"Big Island","BFISH_2018_F","S21",236,"PRSI",0,0,"Fishing","2018"
3540,"Big Island","BFISH_2018_F","S21",236,"APRU",0,0,"Fishing","2018"
3540,"Big Island","BFISH_2018_F","S21",236,"PRZO",0,0,"Fishing","2018"
3540,"Big Island","BFISH_2018_F","S21",236,"PRFI",0,0,"Fishing","2018"
3540,"Big Island","BFISH_2018_F","S21",236,"HYQU",0,0,"Fishing","2018"
3547,"Big Island","BFISH_2018_F","S09",118,"ETCA",0,0,"Fishing","2018"
3547,"Big Island","BFISH_2018_F","S09",118,"PRZO",0,0,"Fishing","2018"
3547,"Big Island","BFISH_2018_F","S09",118,"APRU",0,0,"Fishing","2018"
3547,"Big Island","BFISH_2018_F","S09",118,"ETCO",0,0,"Fishing","2018"
3547,"Big Island","BFISH_2018_F","S09",118,"PRSI",0,0,"Fishing","2018"
3547,"Big Island","BFISH_2018_F","S09",118,"PRFI",0,0,"Fishing","2018"
3547,"Big Island","BFISH_2018_F","S09",118,"HYQU",0,0,"Fishing","2018"
3586,"Big Island","BFISH_2018_F","S24",333,"PRZO",0,0,"Fishing","2018"
3586,"Big Island","BFISH_2018_F","S24",333,"PRFI",0,0,"Fishing","2018"
3586,"Big Island","BFISH_2018_F","S24",333,"ETCO",0,0,"Fishing","2018"
3586,"Big Island","BFISH_2018_F","S24",333,"HYQU",0,0,"Fishing","2018"
3586,"Big Island","BFISH_2018_F","S24",333,"ETCA",0,0,"Fishing","2018"
3586,"Big Island","BFISH_2018_F","S24",333,"APRU",0,0,"Fishing","2018"
3586,"Big Island","BFISH_2018_F","S24",333,"PRSI",0,0,"Fishing","2018"
3609,"Big Island","BFISH_2018_F","S09",127,"PRFI",0,0,"Fishing","2018"
3609,"Big Island","BFISH_2018_F","S09",127,"ETCO",0,0,"Fishing","2018"
3609,"Big Island","BFISH_2018_F","S09",127,"PRSI",0,0,"Fishing","2018"
3609,"Big Island","BFISH_2018_F","S09",127,"PRZO",0,0,"Fishing","2018"
3609,"Big Island","BFISH_2018_F","S09",127,"APRU",0,0,"Fishing","2018"
3609,"Big Island","BFISH_2018_F","S09",127,"ETCA",0,0,"Fishing","2018"
3609,"Big Island","BFISH_2018_F","S09",127,"HYQU",0,0,"Fishing","2018"
3730,"Big Island","BFISH_2018_F","S20",258,"PRZO",0,0,"Fishing","2018"
3730,"Big Island","BFISH_2018_F","S20",258,"APRU",0,0,"Fishing","2018"
3730,"Big Island","BFISH_2018_F","S20",258,"ETCA",0,0,"Fishing","2018"
3730,"Big Island","BFISH_2018_F","S20",258,"PRSI",37.5,7.33137829912024,"Fishing","2018"
3730,"Big Island","BFISH_2018_F","S20",258,"HYQU",0,0,"Fishing","2018"
3730,"Big Island","BFISH_2018_F","S20",258,"PRFI",0,0,"Fishing","2018"
3730,"Big Island","BFISH_2018_F","S20",258,"PRSI",37,7.33137829912024,"Fishing","2018"
3730,"Big Island","BFISH_2018_F","S20",258,"ETCO",0,0,"Fishing","2018"
3730,"Big Island","BFISH_2018_F","S20",258,"PRSI",38,7.33137829912024,"Fishing","2018"
4140,"Big Island","BFISH_2018_F","S24",350,"HYQU",0,0,"Fishing","2018"
4140,"Big Island","BFISH_2018_F","S24",350,"PRFI",0,0,"Fishing","2018"
4140,"Big Island","BFISH_2018_F","S24",350,"ETCA",0,0,"Fishing","2018"
4140,"Big Island","BFISH_2018_F","S24",350,"PRSI",0,0,"Fishing","2018"
4140,"Big Island","BFISH_2018_F","S24",350,"PRZO",0,0,"Fishing","2018"
4140,"Big Island","BFISH_2018_F","S24",350,"APRU",0,0,"Fishing","2018"
4140,"Big Island","BFISH_2018_F","S24",350,"ETCO",0,0,"Fishing","2018"
4346,"Big Island","BFISH_2018_F","S24",352,"ETCA",0,0,"Fishing","2018"
4346,"Big Island","BFISH_2018_F","S24",352,"ETCO",0,0,"Fishing","2018"
4346,"Big Island","BFISH_2018_F","S24",352,"PRSI",0,0,"Fishing","2018"
4346,"Big Island","BFISH_2018_F","S24",352,"PRZO",0,0,"Fishing","2018"
4346,"Big Island","BFISH_2018_F","S24",352,"HYQU",0,0,"Fishing","2018"
4346,"Big Island","BFISH_2018_F","S24",352,"APRU",0,0,"Fishing","2018"
4346,"Big Island","BFISH_2018_F","S24",352,"PRFI",0,0,"Fishing","2018"
4508,"Big Island","BFISH_2018_F","S01",108,"PRZO",0,0,"Fishing","2018"
4508,"Big Island","BFISH_2018_F","S01",108,"PRSI",0,0,"Fishing","2018"
4508,"Big Island","BFISH_2018_F","S01",108,"PRFI",0,0,"Fishing","2018"
4508,"Big Island","BFISH_2018_F","S01",108,"APRU",0,0,"Fishing","2018"
4508,"Big Island","BFISH_2018_F","S01",108,"ETCO",0,0,"Fishing","2018"
4508,"Big Island","BFISH_2018_F","S01",108,"ETCA",0,0,"Fishing","2018"
4508,"Big Island","BFISH_2018_F","S01",108,"HYQU",0,0,"Fishing","2018"
4570,"Big Island","BFISH_2018_F","S15",200,"HYQU",0,0,"Fishing","2018"
4570,"Big Island","BFISH_2018_F","S15",200,"PRFI",0,0,"Fishing","2018"
4570,"Big Island","BFISH_2018_F","S15",200,"ETCA",34,1.62048290390536,"Fishing","2018"
4570,"Big Island","BFISH_2018_F","S15",200,"PRSI",0,0,"Fishing","2018"
4570,"Big Island","BFISH_2018_F","S15",200,"ETCO",0,0,"Fishing","2018"
4570,"Big Island","BFISH_2018_F","S15",200,"APRU",0,0,"Fishing","2018"
4570,"Big Island","BFISH_2018_F","S15",200,"ETCA",35,1.62048290390536,"Fishing","2018"
4570,"Big Island","BFISH_2018_F","S15",200,"PRZO",0,0,"Fishing","2018"
4626,"Big Island","BFISH_2018_F","S24",350,"PRFI",0,0,"Fishing","2018"
4626,"Big Island","BFISH_2018_F","S24",350,"PRZO",0,0,"Fishing","2018"
4626,"Big Island","BFISH_2018_F","S24",350,"HYQU",0,0,"Fishing","2018"
4626,"Big Island","BFISH_2018_F","S24",350,"ETCO",0,0,"Fishing","2018"
4626,"Big Island","BFISH_2018_F","S24",350,"APRU",0,0,"Fishing","2018"
4626,"Big Island","BFISH_2018_F","S24",350,"PRSI",0,0,"Fishing","2018"
4626,"Big Island","BFISH_2018_F","S24",350,"ETCA",0,0,"Fishing","2018"
4646,"Big Island","BFISH_2018_F","S12",151,"PRZO",0,0,"Fishing","2018"
4646,"Big Island","BFISH_2018_F","S12",151,"PRSI",0,0,"Fishing","2018"
4646,"Big Island","BFISH_2018_F","S12",151,"ETCO",0,0,"Fishing","2018"
4646,"Big Island","BFISH_2018_F","S12",151,"HYQU",0,0,"Fishing","2018"
4646,"Big Island","BFISH_2018_F","S12",151,"APRU",0,0,"Fishing","2018"
4646,"Big Island","BFISH_2018_F","S12",151,"ETCA",0,0,"Fishing","2018"
4646,"Big Island","BFISH_2018_F","S12",151,"PRFI",0,0,"Fishing","2018"
4777,"Big Island","BFISH_2018_F","S24",386,"ETCO",0,0,"Fishing","2018"
4777,"Big Island","BFISH_2018_F","S24",386,"PRFI",0,0,"Fishing","2018"
4777,"Big Island","BFISH_2018_F","S24",386,"PRZO",0,0,"Fishing","2018"
4777,"Big Island","BFISH_2018_F","S24",386,"ETCA",0,0,"Fishing","2018"
4777,"Big Island","BFISH_2018_F","S24",386,"HYQU",0,0,"Fishing","2018"
4777,"Big Island","BFISH_2018_F","S24",386,"APRU",0,0,"Fishing","2018"
4777,"Big Island","BFISH_2018_F","S24",386,"PRSI",0,0,"Fishing","2018"
5032,"Big Island","BFISH_2018_F","S04",80,"APRU",0,0,"Fishing","2018"
5032,"Big Island","BFISH_2018_F","S04",80,"ETCO",0,0,"Fishing","2018"
5032,"Big Island","BFISH_2018_F","S04",80,"HYQU",0,0,"Fishing","2018"
5032,"Big Island","BFISH_2018_F","S04",80,"PRSI",0,0,"Fishing","2018"
5032,"Big Island","BFISH_2018_F","S04",80,"PRZO",0,0,"Fishing","2018"
5032,"Big Island","BFISH_2018_F","S04",80,"ETCA",0,0,"Fishing","2018"
5032,"Big Island","BFISH_2018_F","S04",80,"PRFI",0,0,"Fishing","2018"
5134,"Big Island","BFISH_2018_F","S20",315,"ETCA",0,0,"Fishing","2018"
5134,"Big Island","BFISH_2018_F","S20",315,"PRFI",0,0,"Fishing","2018"
5134,"Big Island","BFISH_2018_F","S20",315,"PRSI",0,0,"Fishing","2018"
5134,"Big Island","BFISH_2018_F","S20",315,"APRU",0,0,"Fishing","2018"
5134,"Big Island","BFISH_2018_F","S20",315,"PRZO",0,0,"Fishing","2018"
5134,"Big Island","BFISH_2018_F","S20",315,"ETCO",0,0,"Fishing","2018"
5134,"Big Island","BFISH_2018_F","S20",315,"HYQU",0,0,"Fishing","2018"
5227,"Big Island","BFISH_2018_F","S24",374,"PRZO",0,0,"Fishing","2018"
5227,"Big Island","BFISH_2018_F","S24",374,"PRSI",0,0,"Fishing","2018"
5227,"Big Island","BFISH_2018_F","S24",374,"APRU",0,0,"Fishing","2018"
5227,"Big Island","BFISH_2018_F","S24",374,"ETCO",0,0,"Fishing","2018"
5227,"Big Island","BFISH_2018_F","S24",374,"HYQU",0,0,"Fishing","2018"
5227,"Big Island","BFISH_2018_F","S24",374,"ETCA",0,0,"Fishing","2018"
5227,"Big Island","BFISH_2018_F","S24",374,"PRFI",0,0,"Fishing","2018"
5249,"Big Island","BFISH_2018_F","S04",82,"PRSI",0,0,"Fishing","2018"
5249,"Big Island","BFISH_2018_F","S04",82,"PRFI",0,0,"Fishing","2018"
5249,"Big Island","BFISH_2018_F","S04",82,"ETCO",0,0,"Fishing","2018"
5249,"Big Island","BFISH_2018_F","S04",82,"HYQU",0,0,"Fishing","2018"
5249,"Big Island","BFISH_2018_F","S04",82,"ETCA",0,0,"Fishing","2018"
5249,"Big Island","BFISH_2018_F","S04",82,"PRZO",0,0,"Fishing","2018"
5249,"Big Island","BFISH_2018_F","S04",82,"APRU",0,0,"Fishing","2018"
5379,"Big Island","BFISH_2018_F","S06",110,"ETCO",0,0,"Fishing","2018"
5379,"Big Island","BFISH_2018_F","S06",110,"PRFI",26.5,2.89100896212778,"Fishing","2018"
5379,"Big Island","BFISH_2018_F","S06",110,"PRZO",0,0,"Fishing","2018"
5379,"Big Island","BFISH_2018_F","S06",110,"APRU",0,0,"Fishing","2018"
5379,"Big Island","BFISH_2018_F","S06",110,"ETCA",0,0,"Fishing","2018"
5379,"Big Island","BFISH_2018_F","S06",110,"PRSI",0,0,"Fishing","2018"
